age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27,Private,Bachelors,Never-married,Sales,Unmarried,Black,Female,2,0,40,United-States,<=50K
39,Without-pay,HS-grad,Never-married,Exec-managerial,Other-relative,Black,Male,1,0,35,United-States,<=50K
31,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,2,0,40,United-States,<=50K
24,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,2,0,19,United-States,<=50K
24,Self-emp-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,79,Canada,>50K
53,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,50,United-States,>50K
32,Federal-gov,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,>50K
51,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,3,0,17,United-States,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,3800,0,35,United-States,<=50K
24,Self-emp-inc,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,2,0,40,India,>50K
30,Private,Bachelors,Never-married,Sales,Own-child,White,Female,3,0,70,India,<=50K
59,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,65,Ireland,>50K
58,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,0,40,United-States,>50K
49,Private,Assoc-acdm,Divorced,Handlers-cleaners,Unmarried,White,Female,5,0,59,United-States,<=50K
22,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,3,0,37,United-States,<=50K
58,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,3,0,40,United-States,<=50K
52,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,6,0,40,United-States,<=50K
49,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,60,England,>50K
34,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,3,0,35,United-States,<=50K
29,State-gov,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,5,0,33,United-States,<=50K
41,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,Female,6,0,40,United-States,<=50K
19,Private,Bachelors,Never-married,Sales,Own-child,White,Female,5,0,31,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3,0,45,United-States,>50K
66,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,White,Female,3,2079,40,United-States,<=50K
36,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,2,0,81,United-States,>50K
19,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,4,0,68,United-States,<=50K
69,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,5,0,50,United-States,<=50K
25,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,40,United-States,>50K
43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,40,United-States,<=50K
22,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,5,0,40,Mexico,<=50K
32,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Male,2,0,58,United-States,>50K
39,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,6,0,40,Outlying-US(Guam-USVI-etc),<=50K
36,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,2715,0,71,United-States,>50K
23,Never-worked,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,3,0,20,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,3,0,51,United-States,<=50K
49,Private,Doctorate,Never-married,Prof-specialty,Unmarried,White,Female,3,0,85,Cuba,<=50K
25,Private,Assoc-voc,Never-married,Sales,Own-child,White,Female,5,0,70,United-States,<=50K
23,Self-emp-inc,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,45,United-States,>50K
33,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,6,0,20,United-States,<=50K
44,Private,9th,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,27,Peru,<=50K
42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,2,0,50,Peru,<=50K
56,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-2,0,45,United-States,>50K
23,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,2,0,35,United-States,<=50K
31,Private,Some-college,Never-married,Adm-clerical,Wife,Black,Female,7,0,40,United-States,<=50K
36,Private,HS-grad,Divorced,Sales,Wife,White,Female,3,0,45,United-States,<=50K
50,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,1,0,40,Cuba,<=50K
28,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Female,3,0,40,United-States,<=50K
19,Private,11th,Never-married,Exec-managerial,Own-child,White,Female,2,0,19,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,4,0,68,United-States,>50K
64,Private,9th,Widowed,Other-service,Not-in-family,White,Female,1,0,28,United-States,<=50K
35,Private,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,2,0,50,United-States,>50K
23,Private,Doctorate,Never-married,Machine-op-inspct,Not-in-family,White,Male,3,0,36,United-States,>50K
30,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Female,3,0,36,United-States,<=50K
36,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,45,United-States,>50K
22,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4326,0,40,Poland,<=50K
52,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,4,0,40,United-States,<=50K
33,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,3,0,59,United-States,<=50K
19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,4,0,16,Vietnam,<=50K
24,Private,11th,Married-spouse-absent,Other-service,Unmarried,White,Female,3,0,40,United-States,<=50K
53,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,4,0,45,United-States,<=50K
24,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Male,3,0,39,Mexico,<=50K
21,Private,Assoc-acdm,Never-married,Prof-specialty,Other-relative,White,Female,1,1,40,China,<=50K
29,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,3527,0,40,United-States,<=50K
35,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,6,0,40,United-States,<=50K
53,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,3,0,41,United-States,<=50K
33,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,91,South,>50K
37,Private,7th-8th,Divorced,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,<=50K
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,3,0,20,United-States,<=50K
42,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,4,0,40,Mexico,<=50K
32,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,3,0,58,United-States,<=50K
24,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,10,1850,40,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,17,0,40,United-States,>50K
31,Private,HS-grad,Never-married,Transport-moving,Other-relative,Black,Male,2,0,70,Haiti,<=50K
32,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Female,3,0,85,United-States,<=50K
45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,40,United-States,>50K
22,Private,11th,Never-married,Sales,Own-child,Black,Male,3,0,76,United-States,<=50K
63,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,15123,1997,59,United-States,>50K
22,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,4,0,36,United-States,<=50K
66,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,>50K
26,Private,1st-4th,Divorced,Handlers-cleaners,Not-in-family,White,Female,1,0,44,Mexico,<=50K
65,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
33,Local-gov,Prof-school,Never-married,Prof-specialty,Husband,White,Male,4,0,45,United-States,>50K
20,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,3,0,40,United-States,<=50K
50,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,6,0,40,United-States,>50K
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
67,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,6,0,36,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,2,1841,40,United-States,<=50K
60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,58,United-States,>50K
52,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,43,United-States,>50K
53,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Female,2,0,40,United-States,<=50K
52,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Female,3,0,47,United-States,<=50K
53,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,5,0,59,United-States,<=50K
27,Self-emp-not-inc,Bachelors,Never-married,Sales,Own-child,White,Female,3,0,26,Philippines,<=50K
24,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,2,0,28,United-States,<=50K
46,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,76,United-States,>50K
33,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,5,0,40,Mexico,<=50K
52,Private,Some-college,Widowed,Adm-clerical,Wife,White,Female,1,0,40,United-States,<=50K
18,Private,10th,Never-married,Sales,Own-child,White,Female,2,0,17,United-States,<=50K
23,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,2,0,40,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,-1,1843,45,India,>50K
73,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,3,0,40,United-States,<=50K
59,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,Black,Female,4,0,40,United-States,<=50K
35,State-gov,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,5,0,40,United-States,<=50K
26,Private,1st-4th,Married-spouse-absent,Other-service,Unmarried,White,Female,5,0,40,Mexico,<=50K
56,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,Female,2,0,35,United-States,<=50K
53,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,5,0,40,United-States,<=50K
32,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,63,United-States,>50K
48,Private,Some-college,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Female,1,0,40,United-States,<=50K
53,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,2,0,26,United-States,<=50K
68,Private,Assoc-voc,Widowed,Sales,Not-in-family,White,Female,16,0,20,United-States,<=50K
45,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,-1,0,36,Mexico,<=50K
26,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,1,0,74,United-States,<=50K
43,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,4,1445,40,Ireland,<=50K
31,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,2,0,20,United-States,<=50K
26,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,7,0,40,Columbia,<=50K
29,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Female,-1,0,87,United-States,>50K
27,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,2,0,38,Mexico,<=50K
43,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,4,2365,50,United-States,<=50K
54,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,2153,50,United-States,>50K
33,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Female,3,0,40,United-States,<=50K
23,Private,11th,Never-married,Sales,Own-child,White,Female,1,0,40,United-States,<=50K
53,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,67,United-States,>50K
58,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,7562,0,89,United-States,>50K
28,Private,HS-grad,Never-married,Sales,Own-child,White,Female,3,0,70,United-States,<=50K
58,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Black,Male,3,0,27,United-States,<=50K
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,45,United-States,>50K
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,2,1816,40,United-States,>50K
31,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,2,0,40,Mexico,<=50K
56,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,0,40,India,<=50K
21,Private,5th-6th,Married-civ-spouse,Other-service,Wife,White,Female,3,0,15,Peru,<=50K
23,Private,HS-grad,Never-married,Sales,Own-child,White,Female,-1,0,40,United-States,<=50K
52,Local-gov,Doctorate,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,59,United-States,>50K
45,Local-gov,HS-grad,Separated,Protective-serv,Unmarried,Black,Female,5,0,40,United-States,<=50K
53,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,3,2088,40,United-States,<=50K
51,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,59,United-States,>50K
36,State-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,0,18,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7524,0,40,United-States,>50K
43,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Other-relative,White,Female,2,1851,40,United-States,<=50K
87,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Protective-serv,Wife,White,Female,3,0,40,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,7499,0,36,United-States,>50K
71,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0,1838,40,United-States,<=50K
25,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,3,0,48,United-States,<=50K
50,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,7489,0,91,United-States,>50K
36,Private,Some-college,Never-married,Sales,Own-child,White,Female,4,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,59,United-States,>50K
23,Private,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Female,3,0,35,Mexico,<=50K
32,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,2,0,70,Cuba,<=50K
50,Private,Assoc-acdm,Married-AF-spouse,Prof-specialty,Wife,White,Female,8,0,40,United-States,>50K
22,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Own-child,Black,Female,4,0,40,Mexico,<=50K
50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,40,United-States,<=50K
57,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,>50K
37,Private,Some-college,Widowed,Sales,Unmarried,White,Female,6,0,40,United-States,<=50K
65,Self-emp-not-inc,Some-college,Widowed,Exec-managerial,Not-in-family,White,Male,4,1655,59,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,>50K
52,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,-5,0,63,United-States,>50K
53,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,5,0,40,El-Salvador,<=50K
31,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Black,Female,5,0,21,United-States,<=50K
29,Private,10th,Never-married,Sales,Own-child,White,Female,0,0,7,United-States,<=50K
14,Private,Some-college,Never-married,Sales,Own-child,White,Female,3,0,12,United-States,<=50K
49,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Unmarried,Black,Female,1,0,58,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,45,United-States,>50K
24,Private,7th-8th,Never-married,Sales,Own-child,White,Female,3,0,40,United-States,<=50K
22,Private,Some-college,Married-spouse-absent,Other-service,Unmarried,Black,Female,5,0,26,Peru,<=50K
30,Never-worked,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,3,0,37,United-States,>50K
58,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,65,0,40,United-States,>50K
61,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,3504,0,46,United-States,>50K
25,Local-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,3486,0,20,United-States,<=50K
63,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,107258,0,59,United-States,>50K
46,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,3,0,59,United-States,<=50K
36,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,1853,51,United-States,>50K
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,20,United-States,<=50K
36,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,6,1809,40,United-States,<=50K
36,Private,HS-grad,Never-married,Sales,Own-child,White,Female,2,1840,36,United-States,<=50K
48,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,33,United-States,<=50K
47,Private,5th-6th,Married-civ-spouse,Farming-fishing,Wife,White,Female,-9,0,40,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,0,13,United-States,<=50K
26,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,3510,0,58,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
59,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,50,United-States,>50K
22,Private,Assoc-voc,Never-married,Tech-support,Unmarried,White,Female,3631,0,40,United-States,<=50K
66,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,8,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,Black,Female,3,0,40,United-States,<=50K
33,Local-gov,Assoc-acdm,Separated,Prof-specialty,Unmarried,White,Female,3,0,41,United-States,<=50K
47,Private,Bachelors,Never-married,Other-service,Own-child,Black,Female,5,0,40,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,20,United-States,<=50K
21,Private,HS-grad,Never-married,Craft-repair,Unmarried,Black,Female,4,0,45,United-States,<=50K
68,Private,10th,Never-married,Prof-specialty,Unmarried,White,Female,2,0,30,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,45,United-States,>50K
59,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,0,40,United-States,<=50K
50,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,33,United-States,<=50K
45,Private,HS-grad,Never-married,Protective-serv,Not-in-family,White,Female,2,0,40,United-States,<=50K
18,Private,10th,Never-married,Exec-managerial,Not-in-family,White,Female,1,1861,38,United-States,<=50K
34,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,7,2067,40,United-States,<=50K
53,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,60,United-States,>50K
28,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,2,0,40,United-States,<=50K
41,Private,HS-grad,Never-married,Prof-specialty,Husband,White,Male,7508,0,59,United-States,>50K
27,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,3,0,40,Philippines,<=50K
28,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,7,0,16,United-States,<=50K
