LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
294719.30515286734,Male,2,1,20-40,-2,-2,-2,-2,-2,-2,126163.14267234998,104105.14820876584,195402.33062004432,131657.24158093936,178641.35572448312,138300.83131885718,13288.028486995048,15069.763457949946,7366.1407146794545,9621.73852086408,11002.783883211545,13700.743223666148,0
64012.61198148515,Male,3,1,40+,0,0,0,0,0,0,59103.81570914193,50204.24196378132,172913.48992303165,160853.32632856394,27367.2418546767,107207.7150697216,2466.1310865070504,4023.5278771298576,903.0008828960732,3155.6986746120074,10736.689064682629,819.560936882943,0
154439.77723993134,Male,4,1,20-40,0,0,0,0,0,0,85234.56620782887,211518.8185193517,104968.93100178224,100758.23723230216,110984.00815096406,114733.38455752352,2508.5196014738967,6130.480603876527,8205.803511693859,6565.597097483224,6865.91243492058,4131.799191229569,0
49970.216008776486,Female,1,2,20-40,0,0,0,0,0,0,94346.19085363836,49594.59217677286,43634.48006684198,49575.062394940695,41829.03266129824,41589.69103715669,3885.3327861952994,3993.4848666845705,530.9356682602586,2062.7970970444526,1812.3531163947684,-52.56561120746028,0
287205.42856898747,Female,2,2,20-40,0,0,0,0,0,0,266726.6056122042,221326.2743919138,221838.025793828,236704.35887891083,290752.63884188,162652.82708427377,10381.350793441865,9220.724715299875,8010.375144841024,3187.2455673093973,81261.99090371546,8545.683683412128,0
133313.11599232434,Female,2,1,20-40,0,0,0,0,0,0,112496.33529094233,117203.02555899268,178138.29741057724,106412.13902131472,54462.71265902383,145593.85412524204,6357.426936376534,3479.8402798074417,4626.89479172708,5101.176916619206,14028.874920096054,711.8459019846919,0
82912.77432331788,Female,1,2,40+,-1,-1,-1,-1,-1,-1,-226.5657821655318,2049.236473529895,1231.024381294693,289.9200900274367,1119.956122182558,1640.316515836816,1012.129940601993,902.6902389310663,2299.4219149206706,980.9045689822952,2070.098598789535,3881.618432789703,0
78649.19502609015,Female,2,0,20-40,0,0,0,0,0,0,65659.5700511771,39586.45895571075,79294.04059123143,43647.493472964285,55348.737815927554,84713.17227735311,3561.4061260634885,6173.395578998242,5787.720710326257,2885.524286992939,4434.827613413238,10210.055521755943,0
142029.5856932006,Female,2,2,20-40,-1,-1,-1,-1,-1,-1,4063.848646030238,-172.8794051762295,238.20357894707288,3170.4299404900803,2173.7371304913195,1052.854097218816,1836.472220469585,2764.086504325015,2371.8141855022923,2391.419288785849,2969.8047819650646,1218.9401347637588,0
28113.315201116213,Male,2,1,40+,3,2,2,7,7,7,3887.854206563913,4421.452511950477,-2078.340385124313,4624.00008485647,1385.0764444502915,2354.448144484912,54.47116802650021,482.1755088701701,145.51293778000712,14.161639595127497,-67.86666729468539,-9.064123528288633,1
198725.12546481748,Female,1,1,40+,-1,-1,-1,-1,-1,-1,90374.80561317151,92240.54826627491,91481.4836607632,88768.27456769916,151139.6517852811,68476.6868970299,8773.213716159982,5237.148904100814,16732.981872228036,3319.145634191459,90461.34442058962,1374.936696646264,0
204219.49920625,Female,1,3,20-40,-1,-1,-1,-1,0,-1,4708.694249316739,8452.118559699442,21305.53224284094,27450.2768342332,36865.99754896472,33476.496117118535,6858.833968258634,43205.06878607957,56349.62015585402,35770.75011952868,129681.16182003284,25764.813301747752,0
96235.1719520859,Male,3,1,20-40,0,2,0,0,2,0,33059.63731843729,46402.54822505692,39715.71178947786,43788.13668317595,54410.76645426045,55866.9516506305,10366.588543934113,2525.778989512858,741.3142689789881,2355.86456792604,2794.7012031521786,40.06837068559926,0
508617.5376477799,Male,2,1,20-40,0,0,0,0,0,0,528072.2772564748,556989.180839662,548489.2486434495,154995.58703661407,194696.8108490073,159641.1731930863,15255.859269845543,16648.333966319966,6679.515277200119,0.941030329913474,2618.597137377968,6403.167127219877,0
518547.6451560686,Male,1,2,20-40,-2,-1,-2,-1,-2,-1,44125.81365484634,62731.17981413751,341974.0472014092,17835.504769636806,67786.8669875002,47529.09565668761,16026.803222010609,34231.503540719634,56246.97524234857,9498.446821953188,94424.01311986208,124986.305135628,0
208722.0046630431,Male,2,2,20-40,0,0,0,0,0,0,192556.7054281656,11911.62460939393,26301.864908514275,10462.45090014645,37640.08703915115,10542.085973496336,4044.550670533592,8151.86180846766,6068.589295347111,3196.620084009757,13655.291826234992,6141.1682175713695,0
115810.7808712988,Male,2,1,20-40,0,0,0,0,0,0,52352.4373971911,42432.63467567704,3125.892780570937,5384.026245894178,42434.07392980121,50678.40817051289,5863.352140467647,694.9464840379133,972.6934976928555,2255.807231387227,2591.586669407815,2099.045275946104,0
230099.2908328655,Female,2,2,20-40,1,2,-1,0,0,0,22321.88903981822,-1512.7526410000155,14534.90932247908,18954.45311710407,32652.249170417883,135152.0693611692,94.93749826797648,6392.818657874936,19811.171596947526,6120.142712253487,1855.4275180294164,718.032224444418,0
17553.05459453994,Female,2,1,40+,2,2,3,2,2,0,38710.95872293993,48483.85245481205,26769.198685066644,33774.54478036968,14057.321614004397,27193.697171308864,858.2190879589857,1916.347945162309,431.685672694588,877.8822633233071,1077.1228017971223,-50.35758446708718,0
108748.64767466602,Female,2,2,40+,1,-1,-1,-1,-2,-1,7062.567551733253,1310.8579704086892,6710.097447617658,363.777655381346,10706.915397574718,738.3406736223283,1623.4489620508934,3400.104621054292,569.6935296470913,2637.056500954189,3678.486542348805,1316.2201146987477,0
296193.34325506724,Male,3,2,20-40,0,0,0,0,0,0,277058.31208246166,400881.1600602847,450556.4216838613,212538.98149761205,239609.5175054013,171301.72374260973,8079.649035001062,15690.601053876906,14221.919566104769,10173.085351245903,8340.910758000331,8578.532513130329,0
51063.704129063015,Female,3,2,20-40,0,0,0,0,0,0,9127.90844336844,26393.6326768019,22644.462068864366,19815.59863215245,26950.162401764654,26174.04542445216,1749.6601984884269,3016.3826137209485,1283.9243654051209,999.7377696486094,690.9675900520449,1030.588686759074,0
129741.08631173488,Female,2,2,40+,1,0,0,0,-1,-1,1327.132497761089,4532.601998016515,258.8896806887062,-817.0102002524364,6834.399216291842,1637.6653058853003,1130.6064843112165,1001.6022526183484,278.2330431856366,-211.3282921537612,1168.2324832993477,689.4542339740012,0
48140.09128230974,Female,1,1,20-40,2,2,2,2,2,0,46528.68614148651,45207.782567635055,15782.36449851367,49639.67755910284,29791.860178257648,43054.34577344443,714.8225641471377,2355.775435710011,247.0464982513913,14.611049078492556,15.29470170817207,1334.4298099858752,1
56752.93045354267,Male,3,2,20-40,0,0,0,-1,0,0,46317.4631222177,22555.742229095107,91741.7756763355,56581.765358632176,40458.62435065319,45882.87538236443,3698.196015523612,1356.6223123007685,202.1445184070302,2634.212420317325,275.1989662338178,1661.742565799736,0
189822.18443170548,Female,2,1,20-40,0,0,0,0,0,0,20617.780272467167,49596.75820066281,285361.36837775446,51129.98562897653,50227.14532099197,42616.70946505801,7920.88788865131,18767.958495849634,4344.714122151835,2837.7055976049514,4039.390368901604,1094.54222890275,0
134316.21119722104,Female,2,0,20-40,2,0,0,0,2,2,10793.529123307912,18125.78085859374,24313.05284408753,42575.97821315748,43859.461021347095,140967.73131643448,1304.9693466201154,3602.9531992555058,409.6261657139687,2483.490705805272,1027.044727528286,1785.5962185801998,0
53296.5992413808,Male,2,1,20-40,0,0,0,0,0,0,22152.325260474943,22300.10317067532,31441.769551380366,31164.710564156263,31761.814328615405,17863.88307420616,4157.994151772399,1855.961677881288,332.2273744232916,2199.092757575957,830.1647415812822,1527.7542585261558,0
128312.84448178974,Female,2,1,40+,0,0,0,0,0,0,37229.38125202501,24023.241899342906,18693.103648210443,25554.04024235979,15287.912017348332,33474.45115760387,2203.079149754481,2402.3873910181446,1156.4269748865236,1077.0951663855126,1626.2692756627953,1116.5416262407207,0
472808.1210410657,Male,1,1,40+,-2,-2,-2,-2,-2,-2,-1183.4212845216116,-1251.6468419297955,7052.86442195042,-68.15197609142183,43.93060206253415,4588.313793652182,1440.7836715647582,971.8411122528864,2403.766894441731,50.97176397223822,32.24335952521143,-99.97066637235828,1
291615.92483277625,Male,1,2,20-40,0,0,0,0,0,0,364089.0027434982,444471.463145754,412938.13832665,268115.1799118987,213198.852707253,169716.72537436677,26626.65933038941,8513.934130749207,8524.820390438801,4761.768899331329,95264.41853041844,6395.109333056969,0
482647.5121409674,Male,1,1,20-40,0,0,0,1,0,0,484732.3578679024,654879.4363406503,584041.798794914,436531.1062258361,203404.6282421308,488308.6012757347,9527.866595283784,7577.754060700383,10115.437839955675,83458.11136944358,19857.46587464708,63648.51157127209,0
67469.92586668156,Female,2,1,20-40,0,0,0,-1,0,2,17781.197156176037,56339.1278250428,20752.291011249603,5381.028554513635,21681.670154685155,16877.458834708537,4586.203051893316,28917.75602012149,7104.819842505446,21563.05854489368,13315.943252626474,5631.353597546194,0
491543.1583307937,Female,1,1,40+,0,0,-1,-1,0,0,94361.6967065198,95787.35213149378,427978.8123876224,135914.42324426037,105974.21814238526,56084.01929951616,16195.999508917834,81460.24895341089,10150.005558760824,33970.70357686696,27870.49804920304,1699.5693912137558,0
89421.83244691903,Female,2,1,40+,0,0,0,0,0,0,83306.75688336289,45397.25309154947,86825.69449769471,124215.43915924669,55570.168457709886,87663.74755849753,660.4662047336478,6256.569456091262,8392.744732796162,4148.920675385282,3651.3362847636377,3911.815012994197,0
223334.8525176775,Female,1,1,40+,1,-1,-2,-2,-2,-2,995.5264891152276,1320.751807474173,673.6111794097468,-474.13451548424894,-1092.0919181092745,-679.1053443827058,313.330417879342,94.7680871747715,-87.36641807287606,-10.12484691602276,59.15368502621433,-30.69029292023368,0
355768.4830477888,Male,2,1,20-40,0,0,0,2,-2,-2,48327.93958770322,24364.13074640723,53805.643387267526,-1710.2471690044836,277.4936221772556,705.7649853314018,10575.048628050055,237.5390492851056,22.128003368949635,84.87514790952088,-133.50107886771858,-322.1403135337295,0
73191.50157503222,Female,2,2,20-40,0,0,-1,-1,-1,-1,2594.329441164562,15966.57004157883,180.84323918663551,2963.89424203662,9546.912496660862,35.89940236436587,1211.9987299660152,67274.77252822513,20705.111426572697,31013.02737100374,11037.447083663716,22.732975947814992,0
73210.05923409283,Male,3,3,20-40,1,-1,-1,0,-2,-1,978.0522942248458,1191.9736916171562,1027.7847550428517,675.013007123197,2728.1648450041803,6365.665016317265,2607.076303464756,611.1534835190868,44.6206393298196,868.3389194829215,314.1084789518299,309.0586806180653,0
64154.17121737804,Female,2,1,20-40,0,0,0,0,0,2,39465.24279227832,83797.36595420477,70947.6081447092,76569.48223178662,65037.70590677587,19196.669426726792,3450.2555733159024,4261.254260457862,2759.2581722144564,689.4349056412184,7167.76911921132,3521.884958043858,0
284342.9356489543,Male,2,1,20-40,0,0,0,0,0,0,252968.1140194736,209342.59154399228,158302.8365425995,189423.42995231616,182255.4804736082,249981.6865082793,11908.397812225432,11038.697017445294,7939.785622573381,4029.349594816288,80683.79602187753,6138.562781781223,0
97670.81497691922,Female,1,1,40+,-1,-1,-1,0,0,0,3358.776647758402,27291.79525878068,22295.719430044584,5753.734564992764,610.6446605474935,19794.246189683152,61.67377354759083,5319.194041107872,3386.277578052649,-111.7446660916633,-243.10437897284345,64824.28181290343,0
501827.2488886274,Female,3,2,40+,0,0,0,0,0,0,358283.5042027799,167432.24854212734,276526.6739627413,191557.14899885308,348717.2867020169,314304.70259547804,6998.762337972716,8818.007792207853,8859.14662116381,9117.323230867532,5207.779342543428,4375.493349481001,0
6148.658135902289,Male,3,2,20-40,-1,-1,2,-1,2,0,11278.615668005174,16750.84742272907,26613.70450360733,13637.000101912874,20973.441708831822,16713.025208248797,1690.947756106017,554.4062081451782,2281.595379854976,961.895057648397,1901.326924875692,562.0161119742747,0
501224.88176221895,Male,1,1,20-40,0,0,0,0,0,0,120063.9011508929,100897.06800748786,287658.0108582012,265268.63245217485,48899.83663132749,79659.10944089045,18740.030136992114,16083.738299878472,6463.353590093142,7536.218790222037,20762.648114181586,58639.94038592576,0
87585.5121460949,Male,2,1,20-40,-1,-1,-1,-1,-1,-1,60906.78629677124,2887.0393530252195,1986.260040966204,536.9233097747897,1147.2869980711284,554.2707123876689,1299.9593385517553,374.1814595089808,-51.891617267683046,95.11687377881915,53.19373942122181,-93.3731764563998,0
145559.37330629228,Female,2,2,20-40,1,-2,-2,-2,-2,-2,30.4491092881558,386.37510215901386,758.8823434240533,276.358094178638,-141.71900743394565,525.466572413658,288.33664168026223,762.47444974007,-120.75157036401332,39.29184647527208,2337.165786535749,-27.020579244133444,0
85048.0103101366,Male,2,1,20-40,-1,-1,-1,-1,-1,-1,2077.206024081649,73441.51163204445,698.6872413829374,1041.9645726156396,411.4367965829657,654.9576604205024,74344.37788137517,244.6155470746384,104.6614400002752,104.47531025933657,-635.2875902235611,249.78995563055256,0
96223.51534662906,Female,1,1,40+,-1,-1,-1,-1,-2,-2,6505.275410661737,4889.333010499078,-182.59769867997068,260.61903928086736,713.7993421561104,386.2798676997915,3407.1473067829456,-518.9984287986542,1002.2095007490092,491.06016623513415,1123.773993701245,15.629263978165936,0
19199.65245113096,Female,3,2,20-40,1,2,2,2,2,2,6890.308852397682,19282.034900853592,33124.88850793395,18572.94590023546,7600.192157826623,20394.48088736884,5448.486715229937,1602.935427441751,2041.3820572850973,3219.045916203263,7513.307448211455,3198.366231664528,0
97169.58818211353,Male,3,1,20-40,1,7,6,5,4,3,1446.7604951798633,857.6495488461086,2125.12465460506,1302.0349433633437,892.7150118669261,2758.785661323359,302.1272358378065,554.2212983153588,-58.164744993695535,-41.45929875855859,-24.45808189551616,44.19006923665143,0
215717.6240279864,Female,2,1,40+,1,-2,-2,-2,-2,-2,3903.765540427788,-77.97855578373515,715.9161782041363,-727.3560656447108,174.75765840223164,-107.08167034205916,477.0996878969351,689.1892612790919,-13.604168289872293,-232.57574314284608,41.60638827681551,16.920214488986318,0
60753.92254980108,Female,1,1,40+,0,0,0,0,2,2,26127.261584523592,59936.31291442945,24207.51069157585,54766.60244772761,72788.68925923968,44189.00634525177,3344.694354925313,2810.54828974317,-63.94171027165646,3174.3946121025224,1615.3861468487066,1165.2771470899556,0
73608.09485865565,Female,2,2,20-40,2,0,0,0,2,0,182579.2612869422,143953.85739462514,67642.5274524311,55915.76124043467,111553.51869143732,112106.9411707257,4293.265164112072,4208.233355723906,3265.575420563153,3257.6041285565007,1971.787736361813,3497.21698981642,0
229701.6285768597,Female,1,2,40+,1,-2,-2,-2,-2,-2,1914.9423501739257,1320.47924958645,1714.1499196569634,1625.8922863734174,-276.46386526049605,44.33536619703034,3087.3516810337046,333.12443310508104,1309.9419128429283,63.4743426960153,-143.3813025015426,37.245395970149616,0
498563.4117038617,Male,1,1,20-40,-2,-2,-2,-1,0,-1,2634.6637155026137,-678.5934195803609,43882.506642860855,2922.869836263425,85680.65945706953,14879.88532118908,1501.6300777949268,94587.5186671055,26757.95153915465,3794.178376514521,18783.138795026985,147705.07338935102,0
340438.5359351018,Female,1,1,40+,-2,-2,-2,-2,-2,-2,-164.86510969386586,131.11969961577643,1052.28704880817,-350.29572942783614,-78.66016658475121,-51.08955268333955,103.8080899443795,-34.610036259309936,20.580743388102466,80.05366346429031,-143.86168876873035,37.44287363856242,0
61355.056101633054,Female,2,1,40+,0,0,-1,0,-1,-1,38692.75189058594,6516.419558550627,2286.798701276105,553.6003514078459,378.8938167202499,171.00674546463944,4419.030772444966,390.2065867497736,-73.85415217354478,9.195967760024132,404.6392763006173,10014.634981427758,0
100963.7914101131,Female,2,2,20-40,0,0,0,0,0,0,35330.64419412185,35965.09818782006,15584.192384002192,23351.30011064149,19234.34092257502,383.1612272352934,885.3982414944467,1141.296241084743,4028.410875300706,796.812910054174,2055.293422583861,283.74242873477897,0
336002.73194584786,Male,2,1,20-40,-1,0,0,0,0,-1,7583.775106732738,60740.16154100961,28646.592484235232,7652.870934937688,7019.321560045725,732.341667365707,15011.764392078703,22409.384069946034,616.4176971707215,7537.148114087666,-276.8880582037017,-129.1856384193032,0
224683.53375972327,Female,6,1,20-40,0,0,0,0,0,0,239614.55743593533,181897.7011601503,94630.63644279585,204519.86390490603,174065.236126332,227005.5222104456,9749.35211779828,8712.508091124655,11553.416282445329,7026.009255122889,5093.429632088266,7131.819925645931,0
52631.39596497988,Female,1,2,20-40,0,0,0,0,0,0,104344.8777154331,31402.99030901188,38900.33427269877,57398.674851854536,18317.797534585567,28499.178197966605,1660.0094076708797,2090.8428924500013,4425.757175476948,1709.780995040994,54.40301783157712,2425.113047620145,0
157654.14891997655,Male,1,2,20-40,-2,-2,-2,-2,-2,-2,4627.724851188295,1683.5588947251283,4977.248029912068,6996.016799633044,3371.4984886040647,14398.475664730013,1143.3580237502963,5971.964564697033,3503.648969040049,28692.15424556129,11207.32788573407,281.7463037084398,0
20934.665836554865,Male,3,1,20-40,0,0,0,0,2,0,30473.881523055672,27257.112164603743,17528.3915730378,22385.74153696127,5691.673017069678,14085.45597388122,359.9739886340917,1141.9761725587457,829.4691490699095,275.273577531334,25.37797145037719,1069.9544855890554,0
43306.7278837458,Female,2,2,20-40,3,2,2,2,2,3,718.0086323947271,-171.52298944286417,3904.441979124306,13199.58931398794,1283.8760270964794,14652.718989739504,4.826880862523694,188.8503763055484,1505.852082226952,20.63174699111749,140.2536045514764,17.693622570219873,0
239737.72156273125,Female,1,2,20-40,1,-2,-2,-2,0,-2,-1484.3865602014644,4651.030017593292,6940.580030835587,12995.09810365596,117.49679367177907,8223.194692901598,1851.80026569918,1304.1778034097686,59993.93124420846,117.38162106393015,3345.4903688061327,-78.3513395187328,0
37835.25243737928,Male,1,1,20-40,0,0,0,-1,0,0,20932.48549405544,30556.888896495748,20744.44179429738,20976.664569041684,36474.72290258548,-223.9970645792887,3072.7864671406214,1753.8449937503583,2290.052466763101,-656.0896227222097,1004.6617870280332,624.17147995847,0
98391.86609887698,Female,2,1,40+,0,0,0,0,2,0,78700.92518234135,90720.41476465836,96266.07229587188,107059.89278731208,52045.29869324535,58460.3196491751,3480.867031050421,5427.9464243896655,3252.2386645082047,-49.69317704648592,5488.202494362076,2630.250893163296,0
353611.3951378496,Male,1,1,40+,0,2,0,2,0,0,25583.787653207648,52124.7225613829,48965.091287978204,42800.336936609856,44273.41440708387,33100.59828851119,976.9519454058328,464.2922265231922,375.1576982702365,-84.8548755174424,1435.935268223645,658.6075211859361,0
69151.4435449,Female,2,2,40+,3,2,2,7,7,4,3056.2495118435427,3055.04828415429,52.27428704870533,2277.692290437753,2929.207046993015,2141.260141552517,92.7123806519876,455.08190004596565,22.840455041707344,19.92452927239225,41.04721317782857,70.35694202615608,1
467620.4297417739,Male,1,1,20-40,1,-2,-2,0,0,-1,4198.749335508794,2162.890503340976,1806.6815407462832,57881.22948257877,76978.12112157916,164556.08105837202,199.6171488131422,47317.05563021163,95782.72826786737,2410.447399177785,5641.581464628879,5516.474943144891,0
64518.91972279195,Male,3,1,20-40,0,0,0,0,2,0,39773.62583441491,48456.31716090744,12736.779016255536,44176.05152176668,51139.32253121923,21443.93062676269,2054.236890289445,2637.628108329838,1485.0604070304412,93.6983250352346,-128.70696935079036,1801.207377550321,0
126104.74619558344,Female,2,2,20-40,-1,-1,2,0,-1,-1,4087.656975424351,4035.743361412363,784.4157282195138,-101.04345391155324,341.8443460113922,-1269.7295873601383,767.3605494014263,527.6666534259614,71.80550051271001,6546.943212269272,12615.64000577037,167.53733781750515,0
148899.2448106149,Female,1,1,40+,-1,-1,-1,-1,-1,-1,12124.456303284334,6219.417099576609,16492.22509827406,88440.8246881224,31649.699536578784,5157.051431611052,3987.20147362412,13873.244837155116,39947.34293477376,6338.295682476076,1937.331768426652,17312.66209972924,0
41253.904696547615,Female,2,1,40+,0,0,0,0,0,0,26009.160544760674,28679.90545672972,16368.450738535816,38104.06121008448,41960.37046838719,38636.17518291921,3256.898314100979,2508.179822586936,3961.2475430650784,49613.0187705098,1347.8347133867708,1432.2159730728426,0
285052.53843999293,Female,1,1,40+,0,0,0,0,0,0,193709.77174202964,207131.9427952301,211495.052451604,194734.6087921354,65598.6734475808,156097.39255061012,12223.353413159162,5518.491945953429,7215.258874828624,6364.68281169421,7902.390865249517,1004.751934318663,0
107163.32639589957,Female,1,1,20-40,-1,-1,-1,-1,-1,-1,-178.02289084386598,726.6754384366594,10036.552958769598,913.600474466854,1759.877834600221,1627.3141061839974,87.28387074466605,1146.217162666159,3118.3358325814665,2364.648994614636,3979.805428460533,980.3195340066694,0
237258.50447456565,Female,1,3,40+,1,-2,-2,-2,-2,-2,2441.545921116197,624.4401511068908,24811.458039872185,4019.800358802344,10537.488253511265,-198.57416332204195,313.1060429538045,22994.890465617387,19585.58387871992,486.39130204155975,130.22150307937213,103.29133677758128,0
154082.70771227113,Female,2,1,40+,0,0,0,0,0,2,61938.03165637216,114874.23872435062,56380.91346669542,78301.71716970245,72430.05243681409,76880.36888356465,2313.0669926051783,6831.691802508358,2922.7903434156333,4012.0875835996194,2710.7851118877497,3436.315747650211,0
236225.93900183617,Male,1,2,20-40,1,-2,-2,-1,-2,-1,-148.63890180423869,-262.60657400470177,464.89876764502975,702.1014962742295,-411.15362946153016,790.3123555985078,252.18614893055576,104.97628381146784,971.7988434442544,31.74629425454416,1287.6580900292515,13.702133498365754,0
562194.1878405659,Female,1,1,20-40,-1,0,-1,-1,0,-1,15842.488167769592,58507.49293776964,28063.75639746643,61889.35308252124,66820.52197941064,54077.618313734034,58861.43208932936,15176.233892143931,85759.2440667474,15502.720430924188,205238.050014652,58444.10269125439,0
136280.69622170753,Female,1,1,40+,-2,-2,-2,-2,-2,-2,1367.3644724429791,302.6449198028614,1832.968521775662,421.34117766884174,370.7882298628394,2840.4924828558865,1337.4387273003194,189.1508722496993,-95.7773819533562,35.81435402112439,212.2291048726266,-149.1456748868344,0
288897.2476881402,Male,2,1,20-40,1,-1,-1,-1,-1,-1,6011.779964706762,712.2368429642411,1596.090882368337,766.3686753587837,2264.215432420264,2072.989898543925,805.9593844161423,-680.2152016634168,983.2831943043436,1656.4216224818315,2938.855203105587,1850.2503312270471,0
315643.4986198388,Female,3,2,20-40,1,-2,-2,-1,-2,-1,-68.52866968631224,1438.7941832543447,861.6845643282998,-40.56547119219988,496.70996496986857,304.1998168018359,398.4959255335049,672.2338824545409,82300.52149979524,524.4908370541062,120.51522621024364,1399.1380942621329,0
49608.01764600495,Female,2,1,20-40,1,2,2,2,2,2,21885.66157906765,59160.31541113503,6850.368592617908,47704.96331168128,26749.115940741907,33756.84646678752,319.1044083682127,1720.0072333169794,1510.965206828336,2013.5295496379165,3475.253834775207,1584.2880535577303,0
52237.97455676145,Female,2,1,40+,-1,-1,2,0,0,-1,35202.50551382049,11235.549619547655,51317.24065482624,24486.46658340045,12653.855608293905,39630.39305493624,2390.730884856339,3222.844777395729,1173.6288521993033,247.9315999914904,354.7777640965193,125.16523372872314,0
85315.58394596023,Female,2,1,20-40,0,0,0,0,0,0,118984.2126185318,152642.7973119061,60325.06821585397,73889.4849559838,67371.83083315764,72756.90789475547,4372.083301050043,6215.399311115864,4402.118101295704,4820.033108180184,4310.407248362705,3229.006605582176,0
