age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,Some-college,Married-civ-spouse,Other-service,Wife,Black,Female,2,0,41,United-States,<=50K
48,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,50,United-States,>50K
61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,50,United-States,<=50K
33,Private,Some-college,Never-married,Tech-support,Unmarried,Black,Male,2,0,40,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,2,0,40,United-States,<=50K
41,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Female,2,0,20,United-States,<=50K
40,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Black,Male,3,0,40,United-States,<=50K
33,Private,7th-8th,Never-married,Handlers-cleaners,Other-relative,Black,Male,1,0,40,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3,0,35,United-States,<=50K
24,Private,11th,Married-spouse-absent,Other-service,Husband,Black,Male,2,0,59,United-States,<=50K
29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,49,United-States,<=50K
18,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,5,0,40,United-States,<=50K
29,Private,HS-grad,Divorced,Protective-serv,Unmarried,Black,Male,3,0,40,United-States,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Male,3,0,40,United-States,<=50K
19,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,2,0,40,Dominican-Republic,<=50K
52,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
48,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,40,United-States,>50K
23,Private,Some-college,Never-married,Protective-serv,Unmarried,White,Male,7,0,80,France,<=50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,39,Outlying-US(Guam-USVI-etc),<=50K
65,Private,1st-4th,Widowed,Adm-clerical,Other-relative,Black,Female,4,0,40,United-States,<=50K
24,Private,9th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,0,40,United-States,<=50K
26,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,1,0,15,United-States,<=50K
46,Private,HS-grad,Never-married,Protective-serv,Unmarried,Black,Male,7,0,40,United-States,>50K
22,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Male,3,0,45,United-States,<=50K
32,Self-emp-not-inc,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male,4,0,40,United-States,<=50K
48,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Male,5,0,40,United-States,<=50K
43,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,4,2066,79,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,Black,Male,5,0,40,Haiti,<=50K
28,Private,HS-grad,Married-civ-spouse,Protective-serv,Own-child,Black,Male,3,0,40,United-States,<=50K
26,Private,Assoc-voc,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,0,45,United-States,>50K
59,Private,11th,Never-married,Other-service,Unmarried,Black,Male,4,0,32,United-States,<=50K
71,Local-gov,9th,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,26,United-States,<=50K
44,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Black,Male,2,0,40,United-States,<=50K
21,Private,Bachelors,Never-married,Protective-serv,Own-child,White,Male,3,0,40,United-States,<=50K
65,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Black,Female,1,0,50,United-States,<=50K
23,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Black,Male,2,0,40,United-States,<=50K
31,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,>50K
25,Private,Some-college,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,4,0,12,United-States,<=50K
22,Private,7th-8th,Never-married,Protective-serv,Other-relative,White,Male,3451,0,69,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-1,0,38,United-States,<=50K
64,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1840,40,United-States,>50K
29,Private,9th,Never-married,Other-service,Unmarried,White,Male,3,0,82,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,2,0,40,United-States,<=50K
39,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,3,0,40,United-States,<=50K
22,Private,HS-grad,Never-married,Exec-managerial,Own-child,Black,Male,1,0,40,United-States,<=50K
21,Local-gov,HS-grad,Never-married,Protective-serv,Other-relative,Black,Female,2,0,45,United-States,<=50K
32,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,0,20,United-States,>50K
24,Private,11th,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Male,6,0,40,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,7505,0,45,United-States,>50K
46,Private,11th,Separated,Craft-repair,Unmarried,Black,Male,10,0,40,United-States,<=50K
23,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,0,26,United-States,<=50K
27,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,4,0,20,United-States,<=50K
35,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,5,0,40,United-States,<=50K
36,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,6,2064,40,United-States,<=50K
51,Private,Preschool,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1902,40,United-States,>50K
39,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
22,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Own-child,Black,Male,7511,0,40,United-States,<=50K
53,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,46,United-States,>50K
53,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,1,0,69,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,<=50K
51,Private,1st-4th,Divorced,Machine-op-inspct,Not-in-family,White,Male,3,0,40,United-States,<=50K
42,Local-gov,Assoc-voc,Divorced,Protective-serv,Not-in-family,White,Female,2,0,73,United-States,<=50K
61,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,1,0,40,United-States,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,8,0,40,India,<=50K
23,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,Black,Male,7509,0,45,El-Salvador,<=50K
26,Private,HS-grad,Separated,Other-service,Other-relative,Black,Female,3,0,28,United-States,<=50K
64,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,3,0,58,United-States,<=50K
47,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Female,4,0,40,United-States,<=50K
66,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,3,1824,40,United-States,>50K
25,Private,10th,Never-married,Sales,Own-child,Black,Female,2,0,21,Cuba,<=50K
33,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,33,United-States,<=50K
47,Federal-gov,Some-college,Never-married,Protective-serv,Not-in-family,Black,Male,8,0,40,United-States,<=50K
47,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
23,Local-gov,9th,Never-married,Other-service,Unmarried,Black,Female,4,0,22,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Male,3,0,59,United-States,>50K
64,Private,Doctorate,Widowed,Sales,Wife,White,Female,3,0,43,United-States,>50K
51,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7,0,40,United-States,>50K
48,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7540,0,40,United-States,>50K
20,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,3,0,40,Haiti,<=50K
58,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,>50K
43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,Canada,>50K
23,Private,Some-college,Never-married,Prof-specialty,Unmarried,Black,Male,1,0,45,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Guatemala,<=50K
23,Private,11th,Never-married,Sales,Unmarried,Black,Male,1,0,95,United-States,<=50K
16,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,5,0,40,United-States,<=50K
58,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,88,United-States,>50K
48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,3,0,35,United-States,<=50K
58,Private,Masters,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,4,0,61,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-1,0,40,United-States,>50K
18,Private,Preschool,Never-married,Craft-repair,Own-child,White,Male,6,0,40,Guatemala,<=50K
55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,-2,0,59,United-States,>50K
50,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,40,United-States,>50K
25,Private,11th,Never-married,Sales,Other-relative,Black,Male,1,0,30,United-States,<=50K
71,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,23,China,<=50K
23,Private,HS-grad,Never-married,Sales,Other-relative,Black,Male,2,0,40,Haiti,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,0,40,United-States,>50K
23,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3150,0,40,United-States,<=50K
34,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,4,0,40,United-States,>50K
22,Private,HS-grad,Never-married,Sales,Other-relative,Black,Male,2,0,40,United-States,<=50K
59,Private,Masters,Married-civ-spouse,Sales,Husband,Black,Male,4,0,40,United-States,>50K
54,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-3,0,41,United-States,>50K
24,Private,9th,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,45,United-States,<=50K
42,Private,HS-grad,Separated,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,47,United-States,>50K
48,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Female,4,0,95,United-States,<=50K
20,Private,HS-grad,Never-married,Protective-serv,Unmarried,Black,Male,5,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,0,38,United-States,<=50K
25,Private,Some-college,Never-married,Sales,Own-child,White,Male,4,0,30,United-States,<=50K
21,Private,Assoc-voc,Divorced,Handlers-cleaners,Unmarried,Black,Male,3,0,40,United-States,<=50K
32,Private,11th,Divorced,Handlers-cleaners,Unmarried,Black,Male,5,0,40,United-States,<=50K
44,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
57,Local-gov,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,1,1593,31,United-States,<=50K
35,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,1,0,61,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,0,35,United-States,<=50K
37,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,45,United-States,>50K
31,Self-emp-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,3,0,40,Greece,>50K
26,State-gov,5th-6th,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,0,40,United-States,<=50K
31,Private,9th,Divorced,Handlers-cleaners,Not-in-family,Black,Male,3,0,56,United-States,<=50K
28,Private,11th,Never-married,Sales,Own-child,Black,Male,2,0,20,United-States,<=50K
32,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,5,0,57,United-States,<=50K
49,Federal-gov,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,4,0,40,United-States,<=50K
39,Private,7th-8th,Never-married,Craft-repair,Not-in-family,Black,Male,4,0,40,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,0,40,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3,0,62,United-States,>50K
51,Private,HS-grad,Divorced,Sales,Not-in-family,Black,Male,5,0,60,United-States,<=50K
40,Private,Some-college,Never-married,Craft-repair,Unmarried,Black,Male,7,0,40,United-States,<=50K
57,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,36,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,4,0,40,United-States,<=50K
25,Local-gov,Some-college,Never-married,Other-service,Own-child,Black,Female,5,0,40,United-States,<=50K
51,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,2,0,56,United-States,>50K
44,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Black,Male,5,0,36,Haiti,<=50K
24,Private,Some-college,Never-married,Sales,Own-child,Black,Male,3,0,72,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,2,0,62,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,5,0,40,United-States,<=50K
22,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,Black,Male,3,0,36,United-States,<=50K
20,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,-1,0,40,United-States,<=50K
39,Local-gov,Some-college,Divorced,Adm-clerical,Wife,Black,Female,-2,0,40,United-States,<=50K
24,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,Male,2,0,57,United-States,<=50K
42,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,0,40,United-States,<=50K
43,Private,Assoc-voc,Never-married,Craft-repair,Other-relative,Black,Male,3,0,45,United-States,<=50K
29,Private,HS-grad,Widowed,Adm-clerical,Other-relative,Black,Female,3,0,59,United-States,<=50K
44,Private,5th-6th,Married-civ-spouse,Sales,Husband,White,Male,1,0,38,United-States,<=50K
48,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Male,5,0,40,United-States,<=50K
30,State-gov,Assoc-voc,Never-married,Tech-support,Unmarried,White,Male,3,0,40,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,5,0,40,United-States,<=50K
55,Private,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Female,2,0,78,United-States,<=50K
57,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
25,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Black,Male,5,0,40,United-States,<=50K
47,Private,Assoc-voc,Never-married,Adm-clerical,Other-relative,Black,Male,1,0,40,United-States,<=50K
25,State-gov,Bachelors,Never-married,Sales,Not-in-family,White,Female,2,0,55,United-States,<=50K
55,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,0,69,United-States,>50K
50,Local-gov,7th-8th,Never-married,Adm-clerical,Not-in-family,Black,Female,3,0,40,United-States,<=50K
58,Private,Bachelors,Separated,Adm-clerical,Unmarried,Black,Male,5,0,40,United-States,<=50K
53,Self-emp-inc,Doctorate,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,61,United-States,>50K
22,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,40,United-States,<=50K
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,Male,2,0,40,United-States,<=50K
56,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Male,5,0,40,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,7508,0,92,United-States,>50K
69,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,4,0,11,United-States,<=50K
30,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,1,0,40,United-States,<=50K
52,Self-emp-inc,Prof-school,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
22,Private,9th,Never-married,Handlers-cleaners,Unmarried,Black,Male,2,0,40,United-States,<=50K
26,Local-gov,Bachelors,Never-married,Sales,Unmarried,Black,Female,5,0,24,United-States,<=50K
52,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,45,United-States,>50K
43,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,40,United-States,>50K
42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,Male,3,0,40,United-States,<=50K
59,Self-emp-not-inc,Prof-school,Widowed,Prof-specialty,Other-relative,Black,Female,2,1838,21,United-States,<=50K
25,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,3,0,40,United-States,<=50K
25,Private,9th,Never-married,Protective-serv,Unmarried,Black,Male,3,0,40,United-States,<=50K
29,Private,7th-8th,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,40,United-States,<=50K
42,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,3,0,40,Mexico,<=50K
26,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,4,0,40,United-States,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,3,0,21,United-States,<=50K
39,Private,11th,Separated,Other-service,Unmarried,Black,Female,7,0,33,Outlying-US(Guam-USVI-etc),<=50K
