age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
78,Self-emp-inc,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,-1,0,40,United-States,<=50K
40,Private,Some-college,Never-married,Other-service,Unmarried,Black,Male,-1,0,40,Haiti,<=50K
33,State-gov,HS-grad,Divorced,Sales,Own-child,White,Female,1,0,23,United-States,<=50K
31,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,3,0,40,United-States,<=50K
39,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,51,United-States,<=50K
23,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,0,35,United-States,<=50K
23,Federal-gov,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,3,0,35,United-States,<=50K
42,Private,Assoc-voc,Never-married,Sales,Unmarried,White,Female,4,0,86,United-States,<=50K
59,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,2,0,33,United-States,<=50K
48,Self-emp-not-inc,7th-8th,Divorced,Other-service,Unmarried,White,Female,2,0,40,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4,0,70,United-States,<=50K
57,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
29,Private,Assoc-voc,Divorced,Handlers-cleaners,Not-in-family,White,Male,2,0,40,United-States,<=50K
32,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,3,0,50,United-States,<=50K
29,Private,Some-college,Never-married,Sales,Unmarried,White,Female,6,0,35,United-States,<=50K
28,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Female,4,0,35,United-States,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,5,0,40,Mexico,<=50K
57,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Male,3,0,40,United-States,<=50K
29,Private,Prof-school,Widowed,Prof-specialty,Wife,White,Female,10,0,35,United-States,<=50K
44,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Female,3,0,40,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,69,United-States,<=50K
53,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,Mexico,<=50K
56,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,4,0,50,United-States,<=50K
30,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
56,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Female,2,0,40,United-States,<=50K
31,State-gov,Some-college,Never-married,Protective-serv,Unmarried,White,Female,5,0,40,United-States,<=50K
39,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,5,0,40,United-States,>50K
45,Local-gov,7th-8th,Married-civ-spouse,Sales,Husband,White,Female,2,0,45,United-States,>50K
18,Private,11th,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,20,China,<=50K
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,51,United-States,<=50K
26,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,45,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,2,0,84,United-States,<=50K
16,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,1,0,11,United-States,<=50K
40,Private,HS-grad,Married-spouse-absent,Craft-repair,Other-relative,White,Male,4,0,40,Mexico,<=50K
30,State-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,3,0,58,United-States,<=50K
68,State-gov,HS-grad,Widowed,Protective-serv,Unmarried,White,Female,5,0,40,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,59,United-States,<=50K
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,Mexico,<=50K
41,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,4,1656,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,Vietnam,<=50K
57,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,7497,0,56,United-States,<=50K
27,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1,0,35,United-States,<=50K
58,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,<=50K
36,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,4,0,57,United-States,<=50K
56,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,Black,Male,5,0,95,United-States,<=50K
48,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,3,0,40,United-States,<=50K
18,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,1,1,39,United-States,<=50K
45,Local-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,4,1515,40,United-States,<=50K
56,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Unmarried,White,Male,3,0,59,United-States,<=50K
23,Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,Male,4,0,30,United-States,<=50K
24,Private,HS-grad,Separated,Other-service,Wife,White,Female,2,0,14,Peru,<=50K
23,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Female,2,0,69,United-States,<=50K
52,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Black,Male,2,0,50,United-States,<=50K
22,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,1,0,36,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,71,United-States,<=50K
28,Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
24,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,2,0,59,United-States,<=50K
25,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,4,0,40,Mexico,<=50K
19,Private,Assoc-voc,Never-married,Adm-clerical,Other-relative,White,Female,5,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,5,0,40,Philippines,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,4,0,22,France,<=50K
25,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,40,United-States,<=50K
58,Local-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,5,0,40,United-States,<=50K
38,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,2,0,36,United-States,<=50K
44,Private,1st-4th,Separated,Handlers-cleaners,Other-relative,Black,Male,3,0,40,United-States,<=50K
39,Local-gov,Some-college,Divorced,Protective-serv,Unmarried,White,Female,4,0,59,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4,0,40,United-States,>50K
28,Private,10th,Never-married,Other-service,Own-child,White,Female,2,0,39,United-States,<=50K
23,Private,Doctorate,Never-married,Protective-serv,Not-in-family,Black,Male,2,0,70,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3,0,40,Vietnam,<=50K
48,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,4,0,45,United-States,<=50K
63,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,2,1828,40,United-States,<=50K
47,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,4,0,40,Mexico,<=50K
23,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,1,0,40,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,40,United-States,<=50K
36,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,97,England,<=50K
32,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,<=50K
31,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,3,0,48,United-States,<=50K
31,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,3,0,17,United-States,<=50K
80,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,5,0,34,Cuba,<=50K
28,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,50,United-States,<=50K
76,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,40,United-States,<=50K
59,Self-emp-not-inc,Prof-school,Widowed,Exec-managerial,Other-relative,White,Male,5145,1882,14,United-States,<=50K
22,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,0,40,United-States,<=50K
37,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,3,0,10,United-States,<=50K
21,State-gov,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,5,0,40,United-States,<=50K
33,Private,Some-college,Divorced,Sales,Unmarried,White,Male,6,0,62,United-States,<=50K
47,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,6,0,40,United-States,>50K
29,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,1,0,50,Peru,<=50K
22,Private,Some-college,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,4,0,40,United-States,<=50K
29,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,4,0,40,United-States,<=50K
40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,3,0,88,United-States,<=50K
51,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,4,0,51,United-States,<=50K
22,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,2,0,40,United-States,<=50K
24,Self-emp-not-inc,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,17,United-States,<=50K
33,Self-emp-not-inc,9th,Widowed,Sales,Unmarried,White,Female,2,0,50,United-States,<=50K
55,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,20,United-States,<=50K
61,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Male,6,2069,40,United-States,<=50K
40,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Self-emp-not-inc,HS-grad,Never-married,Sales,Unmarried,White,Female,5,0,40,United-States,<=50K
42,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,21,United-States,<=50K
20,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,3,-3,40,United-States,<=50K
30,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,3512,0,45,United-States,<=50K
35,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,7,0,40,United-States,<=50K
28,Private,Some-college,Never-married,Sales,Own-child,White,Male,1,0,20,United-States,<=50K
22,Private,1st-4th,Divorced,Machine-op-inspct,Unmarried,White,Female,3,0,40,Mexico,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,2,0,20,United-States,<=50K
63,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,7,-2,40,United-States,<=50K
30,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,4,0,17,United-States,<=50K
22,Private,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,2,0,69,United-States,<=50K
63,Private,HS-grad,Widowed,Machine-op-inspct,Other-relative,White,Female,3024,0,39,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,4,0,40,United-States,<=50K
23,Self-emp-not-inc,7th-8th,Never-married,Prof-specialty,Other-relative,White,Male,4,0,40,Vietnam,<=50K
25,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,3,0,35,United-States,<=50K
51,Self-emp-inc,HS-grad,Divorced,Craft-repair,Own-child,White,Female,0,0,44,United-States,<=50K
43,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,4,0,40,United-States,<=50K
59,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
23,Local-gov,9th,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,4,0,40,United-States,<=50K
32,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,3,0,71,United-States,<=50K
59,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Male,1,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,40,United-States,<=50K
34,Private,9th,Never-married,Handlers-cleaners,Own-child,White,Male,3,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,36,United-States,<=50K
46,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,3741,0,40,United-States,<=50K
28,Private,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,3,0,59,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
21,Private,Assoc-voc,Never-married,Prof-specialty,Other-relative,White,Female,3,2022,40,El-Salvador,<=50K
39,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,4,1500,20,United-States,<=50K
38,Local-gov,HS-grad,Separated,Prof-specialty,Unmarried,White,Female,3,0,35,United-States,<=50K
31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,2,0,23,United-States,<=50K
41,Local-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,4,1899,40,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,1,0,40,United-States,<=50K
47,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,4,0,59,United-States,<=50K
27,Private,Some-college,Divorced,Sales,Unmarried,White,Female,2,0,40,United-States,<=50K
64,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,13,0,40,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Other-relative,Black,Male,6,0,40,United-States,<=50K
27,Private,11th,Divorced,Craft-repair,Unmarried,White,Female,5,0,35,United-States,<=50K
22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,2,0,23,China,<=50K
22,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Female,2,0,68,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,2,0,38,Peru,<=50K
31,Local-gov,Assoc-voc,Never-married,Protective-serv,Unmarried,White,Female,2,0,12,United-States,<=50K
32,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,3,1851,59,India,<=50K
30,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,40,United-States,<=50K
21,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,1,2157,36,United-States,<=50K
43,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,4,0,40,United-States,<=50K
31,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,4,1846,35,United-States,<=50K
30,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
37,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Male,-1,0,40,United-States,<=50K
63,Self-emp-inc,Assoc-voc,Never-married,Prof-specialty,Own-child,White,Male,4,1570,36,United-States,<=50K
25,Private,1st-4th,Never-married,Handlers-cleaners,Other-relative,White,Male,4,0,35,United-States,<=50K
22,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,3,0,40,United-States,<=50K
29,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,4,0,30,Haiti,<=50K
43,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
77,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,1,0,28,United-States,<=50K
26,Private,11th,Never-married,Craft-repair,Own-child,White,Male,4,0,10,Cuba,<=50K
44,State-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,5,0,40,United-States,<=50K
30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,3610,0,20,United-States,<=50K
60,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,36,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,1,0,40,United-States,<=50K
29,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,5,0,40,Mexico,<=50K
60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-1,0,20,United-States,<=50K
105,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Female,1,0,40,Philippines,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Husband,White,Male,3,0,40,United-States,<=50K
24,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,5,0,40,Mexico,<=50K
33,Private,7th-8th,Divorced,Craft-repair,Unmarried,White,Male,5,0,40,Mexico,<=50K
28,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
62,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,2,1863,35,United-States,<=50K
36,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,6,0,40,United-States,<=50K
24,Private,Assoc-voc,Never-married,Sales,Unmarried,White,Female,1,0,21,United-States,<=50K
25,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,4,0,40,United-States,<=50K
35,Local-gov,Some-college,Never-married,Other-service,Own-child,White,Female,16,0,16,United-States,<=50K
32,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,3,0,19,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,-1,0,26,United-States,<=50K
97,Private,5th-6th,Married-civ-spouse,Farming-fishing,Wife,White,Female,-1,0,20,United-States,<=50K
62,Local-gov,Assoc-voc,Divorced,Protective-serv,Unmarried,White,Female,4,0,62,United-States,<=50K
24,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,3,0,45,United-States,<=50K
30,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4,0,40,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,17,United-States,<=50K
35,Private,11th,Never-married,Machine-op-inspct,Other-relative,White,Male,3,0,35,United-States,<=50K
46,Private,7th-8th,Never-married,Other-service,Other-relative,White,Female,3,0,20,India,<=50K
32,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,2,1746,35,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,33,United-States,<=50K
65,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,2,0,50,United-States,<=50K
61,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,4,0,40,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,United-States,<=50K
18,Private,12th,Never-married,Other-service,Own-child,White,Female,0,0,36,United-States,<=50K
52,Never-worked,Some-college,Married-civ-spouse,Sales,Husband,White,Male,3,0,59,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,41,United-States,<=50K
71,Private,Assoc-acdm,Divorced,Protective-serv,Not-in-family,White,Female,-2,0,40,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Peru,<=50K
33,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,5,0,19,United-States,<=50K
59,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,0,1030,40,United-States,<=50K
41,Private,HS-grad,Divorced,Protective-serv,Unmarried,White,Female,1,0,78,United-States,<=50K
30,Private,Some-college,Divorced,Other-service,Unmarried,Black,Male,13,0,45,United-States,<=50K
34,Private,Bachelors,Never-married,Protective-serv,Other-relative,White,Female,2,0,40,United-States,<=50K
21,Never-worked,10th,Never-married,Exec-managerial,Own-child,White,Female,-18,0,23,United-States,<=50K
23,Without-pay,Prof-school,Never-married,Prof-specialty,Other-relative,White,Male,14896,0,40,United-States,<=50K
41,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,50,Columbia,<=50K
32,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,4,0,45,Philippines,<=50K
