age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
38,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,<=50K
69,Private,HS-grad,Married-civ-spouse,Farming-fishing,Unmarried,Black,Male,6,0,77,United-States,<=50K
21,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,1,0,36,Mexico,<=50K
57,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,>50K
19,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,7511,0,40,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,14915,0,70,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,-1,0,40,United-States,>50K
42,Federal-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4,0,45,United-States,>50K
61,Private,Some-college,Divorced,Craft-repair,Unmarried,Black,Male,20,0,35,United-States,<=50K
17,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,4,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,5,0,35,Mexico,<=50K
32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,1904,59,United-States,>50K
58,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,14881,0,50,United-States,>50K
39,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,<=50K
62,Private,11th,Never-married,Craft-repair,Other-relative,White,Male,3,0,29,United-States,<=50K
27,Local-gov,Bachelors,Never-married,Prof-specialty,Husband,White,Male,8,1848,78,United-States,>50K
46,State-gov,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,65,United-States,>50K
60,Private,Bachelors,Separated,Sales,Husband,White,Male,4177,0,57,United-States,<=50K
37,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,2,0,40,United-States,<=50K
39,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4280,0,40,United-States,>50K
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,3,0,40,United-States,>50K
57,Private,HS-grad,Separated,Farming-fishing,Not-in-family,White,Female,2,0,36,United-States,<=50K
31,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,2,0,40,Cuba,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,3,0,42,United-States,<=50K
34,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,66,United-States,>50K
38,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,5,1867,40,United-States,>50K
54,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,17,United-States,<=50K
33,Private,Bachelors,Never-married,Prof-specialty,Wife,Black,Female,3,0,20,United-States,<=50K
60,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,0,40,United-States,<=50K
26,Private,7th-8th,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K
33,State-gov,Some-college,Married-civ-spouse,Protective-serv,Wife,Black,Female,3,0,35,United-States,>50K
28,Private,Assoc-voc,Never-married,Protective-serv,Own-child,White,Male,2,0,70,Mexico,<=50K
62,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,14947,0,40,United-States,>50K
24,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,4,0,45,United-States,<=50K
21,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,-1,0,40,United-States,<=50K
47,Private,11th,Married-spouse-absent,Craft-repair,Unmarried,White,Male,8,0,40,United-States,<=50K
20,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,5,0,40,United-States,<=50K
58,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,59,United-States,>50K
23,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,Black,Male,4,0,70,United-States,<=50K
30,Private,11th,Never-married,Exec-managerial,Unmarried,White,Male,4,0,70,India,<=50K
21,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,3554,0,40,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,India,>50K
41,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,2,0,70,United-States,<=50K
53,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,3,0,40,Mexico,<=50K
19,Private,HS-grad,Never-married,Protective-serv,Unmarried,White,Male,5,0,35,United-States,<=50K
53,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
56,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,Black,Male,5,0,40,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-1,0,68,United-States,<=50K
52,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,47,United-States,<=50K
91,Private,HS-grad,Widowed,Exec-managerial,Other-relative,White,Male,3551,0,20,United-States,<=50K
66,Self-emp-not-inc,HS-grad,Never-married,Protective-serv,Other-relative,Black,Male,3,1834,40,United-States,<=50K
70,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,3508,0,35,United-States,<=50K
28,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,3536,0,40,United-States,<=50K
69,Private,Some-college,Widowed,Craft-repair,Not-in-family,White,Male,5,0,40,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
59,Self-emp-inc,Assoc-voc,Never-married,Protective-serv,Not-in-family,Black,Male,3,0,90,United-States,<=50K
57,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Female,5,0,40,United-States,<=50K
30,Private,Some-college,Never-married,Protective-serv,Own-child,Black,Male,4,0,40,United-States,<=50K
49,Private,7th-8th,Separated,Machine-op-inspct,Unmarried,Black,Female,4,0,35,United-States,<=50K
22,Private,11th,Never-married,Sales,Own-child,Black,Male,2,0,20,Haiti,<=50K
51,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,68,United-States,>50K
56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,43,United-States,>50K
23,Self-emp-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,14,0,40,United-States,<=50K
49,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,45,United-States,<=50K
61,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1,0,50,United-States,>50K
52,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,78,United-States,<=50K
61,Private,Assoc-acdm,Never-married,Protective-serv,Not-in-family,Black,Female,4,0,40,United-States,>50K
30,Private,HS-grad,Separated,Transport-moving,Unmarried,Black,Male,4,0,68,United-States,>50K
29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,7,0,45,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,5,0,40,United-States,>50K
24,Private,7th-8th,Never-married,Craft-repair,Own-child,White,Male,2,0,36,Mexico,<=50K
60,Private,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,5,0,75,United-States,<=50K
23,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,5,0,42,United-States,<=50K
52,Private,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,1,0,37,United-States,>50K
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,2070,59,United-States,>50K
34,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,5,0,40,United-States,>50K
47,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,40,United-States,>50K
22,Private,Assoc-voc,Never-married,Protective-serv,Own-child,White,Male,1,0,21,United-States,<=50K
59,Private,HS-grad,Divorced,Sales,Unmarried,White,Male,3,0,73,United-States,>50K
43,Private,Masters,Never-married,Exec-managerial,Other-relative,Black,Male,1,1759,40,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,2,0,89,United-States,>50K
31,Self-emp-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,7,0,59,United-States,>50K
22,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,6,0,19,Philippines,<=50K
67,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,2088,15,United-States,<=50K
30,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,14881,0,40,United-States,>50K
23,Local-gov,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,6,0,40,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,40,United-States,>50K
22,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,3,2077,36,United-States,>50K
56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,73,United-States,>50K
47,Private,7th-8th,Married-AF-spouse,Other-service,Husband,Black,Male,3,0,40,United-States,>50K
42,Private,Assoc-voc,Never-married,Sales,Unmarried,White,Male,4,0,41,United-States,<=50K
38,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,70,United-States,<=50K
38,Private,11th,Never-married,Sales,Own-child,White,Male,4,0,86,United-States,>50K
52,Private,HS-grad,Separated,Machine-op-inspct,Other-relative,Black,Female,3,0,36,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-2,0,40,United-States,>50K
38,Private,11th,Never-married,Exec-managerial,Other-relative,Black,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
55,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,2,0,40,United-States,>50K
50,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,63,United-States,>50K
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Sales,Own-child,Black,Male,3,0,40,Haiti,<=50K
38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,71,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,Jamaica,>50K
31,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,4,0,45,United-States,>50K
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,4,0,45,United-States,>50K
51,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,45,United-States,>50K
65,Self-emp-not-inc,HS-grad,Widowed,Other-service,Other-relative,White,Female,3,0,45,United-States,<=50K
35,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,2,0,40,South,>50K
41,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,3,0,29,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,19,United-States,<=50K
48,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,36,United-States,>50K
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,Ireland,>50K
43,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,36,United-States,>50K
25,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,6,0,50,United-States,>50K
29,Private,HS-grad,Never-married,Protective-serv,Unmarried,Black,Male,2,0,40,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,1,0,40,United-States,<=50K
37,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,84,United-States,>50K
55,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,4,0,33,United-States,<=50K
60,State-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Female,7,0,40,United-States,<=50K
42,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Male,1,0,45,Cuba,<=50K
75,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,3,0,40,United-States,>50K
30,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,6649,0,48,United-States,>50K
21,Private,Some-college,Never-married,Sales,Unmarried,Black,Female,4,0,35,United-States,<=50K
59,Local-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,15,United-States,<=50K
53,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,5,0,61,United-States,>50K
64,Private,Assoc-voc,Divorced,Protective-serv,Unmarried,White,Female,4,0,54,United-States,<=50K
66,Private,7th-8th,Widowed,Farming-fishing,Other-relative,Black,Male,1,0,40,United-States,<=50K
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,5,0,50,United-States,<=50K
40,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,2,-1,36,United-States,<=50K
29,Private,Some-college,Never-married,Exec-managerial,Other-relative,White,Male,3489,0,40,Philippines,<=50K
46,Private,11th,Divorced,Craft-repair,Unmarried,White,Male,7,0,40,United-States,>50K
45,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,-1,0,48,United-States,>50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,81,United-States,<=50K
21,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,20,United-States,<=50K
55,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,50,United-States,>50K
22,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,2,0,36,United-States,<=50K
55,Private,11th,Widowed,Craft-repair,Other-relative,White,Male,5,0,40,Mexico,<=50K
72,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,6,0,40,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
47,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Male,5,0,59,United-States,>50K
36,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,1,0,45,United-States,<=50K
35,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Male,3,1835,35,United-States,<=50K
47,State-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,2,0,40,United-States,<=50K
44,Private,9th,Separated,Craft-repair,Unmarried,Black,Male,5,0,40,United-States,<=50K
49,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,Black,Female,2,0,58,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,1,0,65,United-States,>50K
28,Local-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,4,0,40,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,1,0,40,United-States,<=50K
55,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,3,0,51,United-States,>50K
51,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,2091,57,United-States,>50K
21,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,1,0,20,United-States,<=50K
59,State-gov,Masters,Separated,Sales,Unmarried,White,Female,-1,0,50,United-States,<=50K
23,Private,11th,Never-married,Other-service,Not-in-family,Black,Male,4,0,40,United-States,<=50K
61,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,5,0,36,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Female,3,0,40,United-States,<=50K
54,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Female,6,0,40,United-States,<=50K
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,3557,0,40,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,3,0,40,United-States,<=50K
23,Private,1st-4th,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,54,United-States,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,3,0,40,United-States,>50K
22,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,15,0,40,El-Salvador,<=50K
24,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,3,0,36,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,4,0,40,United-States,>50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,71,United-States,>50K
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,76,United-States,>50K
24,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,3,0,59,United-States,>50K
25,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,2,0,40,Cuba,<=50K
57,Private,Masters,Widowed,Prof-specialty,Not-in-family,White,Male,2,0,20,United-States,<=50K
25,Private,Some-college,Never-married,Sales,Own-child,White,Male,5,0,36,United-States,<=50K
41,Private,Doctorate,Divorced,Prof-specialty,Husband,Black,Male,3,0,40,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2,0,45,United-States,>50K
29,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,4,0,35,United-States,<=50K
51,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Black,Female,1,0,86,United-States,<=50K
32,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,91,United-States,<=50K
22,Private,Bachelors,Never-married,Sales,Own-child,Black,Male,2,0,48,United-States,<=50K
32,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,Black,Female,3,0,40,United-States,<=50K
55,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,4,2130,45,United-States,>50K
40,Private,11th,Divorced,Farming-fishing,Unmarried,White,Male,2,0,70,United-States,<=50K
40,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,2,0,66,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,1,0,40,United-States,<=50K
27,Private,11th,Never-married,Craft-repair,Own-child,White,Male,7,0,70,United-States,<=50K
59,Private,HS-grad,Never-married,Tech-support,Husband,White,Male,3,0,46,United-States,>50K
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,3,0,60,United-States,>50K
24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,3525,0,16,United-States,<=50K
51,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3,0,62,United-States,>50K
45,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,59,Puerto-Rico,>50K
22,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,2,0,45,United-States,<=50K
58,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,67,United-States,>50K
69,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Other-relative,Black,Male,2,0,50,United-States,<=50K
27,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,2,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,1,0,40,United-States,<=50K
20,Private,Assoc-acdm,Never-married,Exec-managerial,Unmarried,Black,Female,2,0,40,United-States,<=50K
30,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,3,0,26,El-Salvador,<=50K
52,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,14840,0,45,United-States,>50K
49,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,7,2068,40,United-States,>50K
48,Local-gov,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,>50K
24,Private,Assoc-voc,Never-married,Adm-clerical,Other-relative,Black,Female,3572,0,40,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,17,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,45,Poland,<=50K
25,Local-gov,Assoc-voc,Never-married,Handlers-cleaners,Other-relative,Black,Male,4,0,40,United-States,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,1,0,40,El-Salvador,<=50K
52,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,83,United-States,<=50K
26,Local-gov,12th,Never-married,Exec-managerial,Own-child,White,Female,1,0,37,United-States,<=50K
65,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,36,United-States,<=50K
53,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,Black,Male,4,0,36,United-States,<=50K
29,Self-emp-inc,Bachelors,Never-married,Protective-serv,Own-child,White,Male,2,0,50,India,>50K
49,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,40,United-States,>50K
30,Private,HS-grad,Never-married,Protective-serv,Unmarried,Black,Male,5,0,40,United-States,<=50K
