age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Wife,White,Male,1,0,40,United-States,>50K
26,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1854,37,United-States,<=50K
39,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,4,0,71,United-States,<=50K
23,Private,HS-grad,Divorced,Sales,Unmarried,White,Male,1,0,36,United-States,<=50K
42,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,50,Columbia,>50K
24,State-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,3,0,35,United-States,>50K
57,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,2,0,36,United-States,>50K
23,Self-emp-inc,HS-grad,Never-married,Sales,Other-relative,White,Male,1,0,40,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,6,0,40,United-States,<=50K
54,Private,11th,Married-spouse-absent,Craft-repair,Unmarried,White,Male,6,0,72,United-States,<=50K
51,Private,Some-college,Never-married,Sales,Unmarried,Black,Male,2,0,40,United-States,<=50K
31,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,2,0,40,United-States,<=50K
22,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,India,<=50K
36,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3574,0,36,United-States,<=50K
47,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,5,0,40,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,54,United-States,<=50K
28,Private,Bachelors,Never-married,Protective-serv,Own-child,White,Female,7548,0,40,United-States,>50K
58,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4410,0,42,United-States,>50K
19,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,7,1753,40,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,38,United-States,>50K
41,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Female,1,0,30,United-States,<=50K
72,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,59,United-States,<=50K
53,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,4,0,40,Philippines,<=50K
18,Private,12th,Never-married,Other-service,Own-child,White,Male,6,0,20,United-States,<=50K
46,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,6,2067,40,United-States,>50K
20,Private,Bachelors,Married-AF-spouse,Tech-support,Husband,White,Male,2,0,79,Peru,<=50K
90,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,5,0,40,United-States,<=50K
55,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,51,United-States,>50K
22,Private,1st-4th,Never-married,Other-service,Own-child,Black,Female,3,0,40,Mexico,<=50K
58,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,40,United-States,>50K
20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,1,0,40,United-States,<=50K
54,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,5,0,40,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,32,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,3,0,45,United-States,<=50K
52,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,14894,1903,36,United-States,>50K
32,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,1,0,40,United-States,<=50K
57,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,Black,Female,3,0,60,United-States,<=50K
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,41,United-States,>50K
53,Local-gov,Some-college,Married-civ-spouse,Other-service,Wife,Black,Male,1,0,45,United-States,>50K
41,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,2,0,91,United-States,>50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,15062,0,40,United-States,>50K
20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,4,0,5,Cuba,<=50K
50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,40,United-States,>50K
59,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,2,0,53,United-States,<=50K
18,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,>50K
27,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,36,United-States,<=50K
36,Private,Some-college,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,Never-married,Tech-support,Other-relative,White,Male,5,0,45,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3,0,36,United-States,<=50K
61,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,Female,4,0,40,United-States,<=50K
52,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3,0,23,United-States,<=50K
53,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,40,Germany,>50K
30,State-gov,Some-college,Never-married,Prof-specialty,Unmarried,Black,Female,1,1830,40,United-States,<=50K
36,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,56,United-States,>50K
46,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Other-service,Own-child,White,Female,4,0,21,Outlying-US(Guam-USVI-etc),<=50K
48,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1,0,40,United-States,<=50K
21,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,3,0,36,United-States,<=50K
60,Private,HS-grad,Married-AF-spouse,Sales,Wife,White,Female,2,0,60,United-States,>50K
50,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,45,United-States,>50K
53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,14917,0,40,United-States,>50K
42,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,40,United-States,<=50K
48,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,Mexico,<=50K
44,State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,4,0,36,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,40,Philippines,>50K
52,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,61,United-States,>50K
41,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,2,0,40,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,27,United-States,>50K
26,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,14801,1844,40,United-States,>50K
36,State-gov,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,50,United-States,>50K
18,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,6,0,40,United-States,>50K
61,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,3,0,45,United-States,>50K
59,Private,Masters,Widowed,Sales,Not-in-family,White,Male,3493,0,35,United-States,>50K
23,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,5,0,40,Philippines,<=50K
20,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Female,3,0,40,United-States,<=50K
48,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Unmarried,White,Male,1,0,40,United-States,<=50K
35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,101059,0,70,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,57,United-States,<=50K
44,State-gov,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,45,United-States,<=50K
34,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,Mexico,<=50K
40,Private,HS-grad,Widowed,Adm-clerical,Wife,Black,Female,6,0,40,United-States,<=50K
41,State-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,7,0,48,United-States,>50K
46,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,7585,0,40,United-States,>50K
21,Private,Preschool,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,40,United-States,>50K
32,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-1,0,40,United-States,>50K
60,Private,Some-college,Widowed,Craft-repair,Unmarried,White,Male,5,0,40,United-States,>50K
66,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
52,Local-gov,9th,Married-civ-spouse,Protective-serv,Husband,White,Male,7,0,40,United-States,<=50K
55,Self-emp-not-inc,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,4,0,70,United-States,<=50K
23,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,>50K
54,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,5,2062,40,United-States,<=50K
19,Private,11th,Never-married,Machine-op-inspct,Other-relative,White,Male,3,1847,36,United-States,<=50K
51,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,45,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,62,United-States,>50K
33,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,11th,Never-married,Craft-repair,Own-child,White,Male,3499,0,40,United-States,<=50K
58,Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Male,5,0,40,United-States,>50K
43,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,United-States,>50K
52,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,50,United-States,>50K
21,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Black,Female,5,0,40,United-States,<=50K
51,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,4,0,61,United-States,>50K
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,59,United-States,>50K
72,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,69,United-States,<=50K
24,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3,0,40,Outlying-US(Guam-USVI-etc),<=50K
45,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4,0,44,United-States,>50K
41,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,4,0,40,Mexico,<=50K
49,Federal-gov,Doctorate,Never-married,Prof-specialty,Husband,White,Male,4,0,40,United-States,<=50K
50,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,1,0,50,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3412,0,40,United-States,>50K
66,Never-worked,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,40,United-States,>50K
57,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,1,0,37,United-States,<=50K
21,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,40,United-States,<=50K
66,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,40,United-States,<=50K
32,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,70,United-States,<=50K
29,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,57,United-States,<=50K
30,Private,HS-grad,Separated,Protective-serv,Unmarried,White,Male,3,0,71,United-States,>50K
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,9,0,40,China,>50K
67,Private,9th,Widowed,Machine-op-inspct,Unmarried,White,Female,6,0,36,United-States,<=50K
63,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,30,United-States,<=50K
21,Private,10th,Never-married,Priv-house-serv,Own-child,Black,Female,-1,0,4,United-States,<=50K
26,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,3,2062,27,United-States,<=50K
22,Private,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,4,0,72,United-States,<=50K
16,Private,Some-college,Never-married,Other-service,Own-child,White,Male,1,0,67,United-States,<=50K
21,Never-worked,10th,Never-married,Farming-fishing,Own-child,White,Male,1,0,11,United-States,<=50K
57,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,49,United-States,>50K
55,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
65,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,2,2083,50,United-States,>50K
23,Self-emp-not-inc,12th,Married-civ-spouse,Other-service,Husband,White,Male,1,0,44,United-States,<=50K
56,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,48,United-States,<=50K
59,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,40,India,>50K
50,Private,Bachelors,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,2,0,40,United-States,<=50K
58,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Black,Female,2,0,40,United-States,<=50K
62,Private,HS-grad,Widowed,Craft-repair,Husband,White,Male,3924,0,59,United-States,<=50K
26,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Male,2,0,45,United-States,<=50K
27,Private,Some-college,Never-married,Tech-support,Other-relative,White,Male,2,0,35,United-States,<=50K
22,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,White,Male,7,0,70,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1843,40,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,54,United-States,>50K
56,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Black,Female,8,0,40,United-States,>50K
30,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,59,United-States,>50K
59,Private,Masters,Separated,Prof-specialty,Unmarried,Black,Female,3,2076,26,United-States,>50K
49,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,-2,0,45,United-States,>50K
24,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,84,United-States,>50K
30,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Other-relative,Black,Female,3,0,40,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Female,2,0,40,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1845,40,United-States,>50K
57,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,-1,0,49,United-States,>50K
18,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,7506,0,40,United-States,<=50K
44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,United-States,>50K
33,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Other-relative,White,Male,3,1836,66,Germany,<=50K
54,Private,11th,Never-married,Other-service,Not-in-family,White,Male,2,0,42,United-States,<=50K
28,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Other-relative,White,Female,2,0,77,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,40,Columbia,<=50K
33,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3493,0,40,United-States,<=50K
33,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,4,0,35,Columbia,<=50K
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1846,40,United-States,>50K
24,Private,7th-8th,Divorced,Other-service,Unmarried,Black,Female,2,0,45,United-States,<=50K
35,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3510,0,40,United-States,<=50K
25,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,50,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Male,3,0,45,United-States,>50K
26,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,3535,0,40,Philippines,<=50K
18,Private,11th,Never-married,Sales,Own-child,White,Male,2,0,33,United-States,<=50K
36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,2181,64,United-States,>50K
25,Private,HS-grad,Married-spouse-absent,Sales,Unmarried,White,Female,5,0,70,United-States,<=50K
31,Private,Some-college,Never-married,Sales,Own-child,Black,Female,3,0,10,United-States,<=50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,3,0,40,United-States,<=50K
28,Private,Doctorate,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,36,Outlying-US(Guam-USVI-etc),>50K
35,Private,11th,Never-married,Farming-fishing,Own-child,White,Male,2,0,33,United-States,<=50K
59,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,78,United-States,>50K
40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,83,England,>50K
24,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3,0,69,United-States,<=50K
55,Self-emp-not-inc,7th-8th,Married-spouse-absent,Other-service,Unmarried,White,Male,3,0,40,Ireland,<=50K
53,Private,Doctorate,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,62,United-States,>50K
62,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,3992,0,31,United-States,<=50K
37,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,73,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,3616,0,44,United-States,>50K
24,Private,Some-college,Never-married,Sales,Unmarried,Black,Female,12,0,40,United-States,<=50K
25,Private,11th,Never-married,Protective-serv,Unmarried,Black,Male,8,0,40,United-States,<=50K
46,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,2,2326,50,United-States,>50K
24,Self-emp-inc,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,4,0,59,United-States,>50K
22,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,0,50,United-States,>50K
48,Self-emp-not-inc,Masters,Separated,Prof-specialty,Unmarried,White,Male,14942,0,40,United-States,>50K
64,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,0,45,Mexico,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,2,0,40,United-States,<=50K
56,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,5,0,20,United-States,<=50K
38,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,3,0,40,United-States,<=50K
30,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,5,0,59,United-States,<=50K
59,State-gov,Doctorate,Widowed,Prof-specialty,Unmarried,White,Female,4,0,50,United-States,>50K
23,Private,11th,Never-married,Exec-managerial,Unmarried,White,Male,3,1842,36,United-States,>50K
