age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,juv_fel_count,juv_misd_count,juv_other_count,c_days_from_compas,length_of_stay,two_year_recid
31,F,African-American,25 - 45,High,Female,0,0,5,0,0,0,-4.889147514712354,417,0
35,M,African-American,25 - 45,Medium,Female,0,0,5,0,0,0,-0.6424036200675347,10,0
31,F,Caucasian,Less than 25,Low,Male,1,-1,3,0,0,0,0.7764817619679867,32,0
58,F,Caucasian,Greater than 45,Low,Female,4,0,1,0,0,0,1.3198182320755,249,0
37,F,African-American,25 - 45,Medium,Male,0,0,5,0,0,0,-0.2919250922982921,29,0
28,F,Caucasian,25 - 45,High,Male,18,-1,9,0,0,1,0.0564964891135562,52,1
38,F,Caucasian,Greater than 45,High,Male,9,-1,9,0,0,0,-0.9482813046837208,17,0
29,M,African-American,Less than 25,Low,Female,0,-3,3,0,0,0,0.0697294789133486,7,0
31,F,Caucasian,25 - 45,Medium,Male,4,-1,5,0,0,0,-1.5261103327148902,222,1
28,M,Caucasian,Less than 25,High,Male,0,-1,9,0,0,1,-0.8896667061368777,33,1
33,F,Caucasian,25 - 45,High,Male,13,-1,10,0,0,0,-1.3637941348506846,611,1
56,F,Caucasian,Greater than 45,Low,Male,1,-1,2,0,0,0,1.4837069799969638,15,0
37,F,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,1.1187859054069107,24,0
28,F,Caucasian,25 - 45,High,Male,11,0,10,0,0,3,1044.2213327694694,917,1
21,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,-2.137810156635606,205,0
31,F,Caucasian,25 - 45,High,Male,18,0,9,0,0,0,-2.6265100612310377,602,1
32,F,Caucasian,25 - 45,High,Male,9,-1,9,0,0,0,-1.2236301696616885,25,1
21,F,Caucasian,Less than 25,High,Male,17,-1,9,0,0,1,-0.0852141679522255,50,1
35,F,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,0.3731410469903188,40,1
28,F,African-American,25 - 45,Medium,Male,0,0,5,0,0,0,0.1987283599677611,27,0
31,F,Caucasian,25 - 45,High,Male,8,-1,9,0,1,4,1.4850872571670437,31,1
27,M,African-American,25 - 45,Low,Male,1,0,4,0,0,0,-0.5303532064429912,36,1
27,F,Caucasian,25 - 45,High,Male,14,0,8,0,0,2,841.5797519449135,875,1
52,F,Caucasian,Greater than 45,Low,Female,0,0,1,0,0,0,2.620396329146195,14,0
22,F,African-American,Less than 25,Low,Female,0,-1,7,0,0,0,-0.0680744912325983,32,1
53,F,African-American,Greater than 45,Low,Male,1,0,3,0,0,0,2.02026313567558,34,1
26,F,Caucasian,25 - 45,High,Male,0,0,9,0,0,0,-1.1785309162488915,6253,1
50,F,Caucasian,Greater than 45,Low,Female,3,0,3,0,0,0,1.8619606311404289,46,0
23,F,African-American,Less than 25,Medium,Female,0,-1,5,0,0,0,-1.5685861592756798,21,0
39,F,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,0,2.2024546849287256,15,0
30,M,African-American,25 - 45,Medium,Male,0,-1,6,0,0,0,0.1191705241872889,21,0
51,F,African-American,Greater than 45,Medium,Male,6,0,5,0,1,0,3.354931614704742,57,1
56,F,African-American,Greater than 45,Low,Female,0,-1,1,0,0,0,0.3793855380566338,26,0
56,F,Caucasian,Greater than 45,Low,Male,8,-1,1,0,0,0,0.2321473737084549,28,1
28,M,African-American,25 - 45,Low,Male,0,0,4,0,0,0,0.6028399022851315,13,0
26,F,Caucasian,25 - 45,Medium,Male,1,0,5,0,0,0,-0.8173031454099047,34,0
37,F,Caucasian,25 - 45,High,Male,0,-1,5,0,0,0,-1.0948235870207923,-5,0
22,F,African-American,Less than 25,High,Male,0,-1,5,0,0,0,-0.8107317810757293,1715,1
30,M,African-American,25 - 45,Low,Female,3,-1,4,0,0,0,1.9553862116608849,20,0
52,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,0,1.3251460383063385,27,0
21,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,2,0.186228146246377,57,1
23,F,Caucasian,Less than 25,Low,Male,1,-1,4,0,0,0,0.400119050896619,45,1
61,F,Caucasian,25 - 45,Low,Male,4,0,1,2,0,0,1.8588036017172511,23,0
27,F,Caucasian,25 - 45,High,Male,8,-1,10,0,2,2,2.137212768314642,39,1
36,M,African-American,25 - 45,Low,Female,3,0,3,0,0,0,-0.0873822049329327,16,1
27,F,Caucasian,25 - 45,High,Male,4,-1,9,0,0,0,-0.5726874469152445,1167,1
30,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-0.3786262865965781,29,0
21,M,African-American,25 - 45,High,Female,0,-1,5,0,0,0,-1.885200153616984,31,1
49,F,African-American,Greater than 45,Medium,Male,4,0,10,1,0,0,13.424936799414892,987,0
57,F,Caucasian,25 - 45,High,Male,13,-1,8,0,1,2,-0.3639374106133204,26,1
36,F,Caucasian,25 - 45,High,Male,15,-1,8,0,0,0,0.087761420271692,261,1
33,F,Caucasian,25 - 45,High,Male,18,-1,10,0,0,0,2.007062343096882,751,1
51,M,Caucasian,Greater than 45,Low,Female,2,0,1,0,0,0,2.2759833357957864,40,0
39,F,Caucasian,Less than 25,Low,Male,0,0,4,0,0,0,0.1050752206521246,6,1
23,M,African-American,25 - 45,Low,Male,0,-2,3,0,0,0,1.4819469389865272,17,0
37,F,Caucasian,25 - 45,High,Male,5,-1,10,0,0,3,-2.5224015380496034,560,1
29,F,African-American,25 - 45,Medium,Female,1,0,5,0,0,0,-0.6730755233394565,33,0
65,F,Caucasian,Greater than 45,Low,Male,4,-1,2,0,0,0,0.0355987908670571,24,1
30,F,Caucasian,25 - 45,High,Male,20,0,9,0,0,0,-0.9774713189424562,29,1
33,F,Caucasian,25 - 45,High,Male,3,-1,8,0,0,2,0.6425715453972481,37,1
52,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,0.4667297237935306,24,0
52,F,Caucasian,25 - 45,Medium,Female,0,-1,5,0,0,0,-0.2246736062102856,485,0
23,M,African-American,Less than 25,Medium,Female,0,-3,5,0,0,0,0.6563392268919687,19,0
31,M,African-American,25 - 45,Medium,Male,0,-1,3,0,0,0,1.0566048009390112,33,0
52,F,African-American,Greater than 45,Low,Female,5,0,2,0,0,0,1.612186468141736,6,1
52,F,Caucasian,Greater than 45,Low,Female,1,0,1,0,0,0,23.00028597963925,14,0
23,M,African-American,25 - 45,Low,Female,0,-1,2,0,0,0,1.894902676745367,19,0
55,F,African-American,Greater than 45,High,Male,10,0,9,0,0,0,1.907527799347743,875,0
22,F,African-American,25 - 45,Low,Female,1,-17,3,0,0,0,11.14048370767442,39,1
52,M,Caucasian,Greater than 45,Low,Male,5,0,3,0,0,0,2.828201550588081,23,1
23,M,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,0,1.564892902637571,16,0
35,F,Caucasian,25 - 45,Low,Male,2,-24,3,1,0,0,19.8449363251772,39,1
59,M,Caucasian,Greater than 45,High,Male,0,-1,9,0,0,2,1.0386830993260447,35,0
31,F,Caucasian,Less than 25,High,Male,4,25,8,1,2,0,1137.5274196914604,61,1
23,M,Caucasian,Less than 25,Low,Male,1,-1,3,0,0,0,1.1127555632995063,18,0
30,M,Caucasian,Greater than 45,Medium,Male,1,0,5,1,0,0,0.9580462141823648,36,0
28,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,0.0641002066298164,18,0
54,M,African-American,Greater than 45,Low,Female,3,0,3,0,0,0,0.9464807749613752,16,0
54,F,Caucasian,Greater than 45,Low,Male,0,-3,1,0,0,0,0.2503633089116599,32,0
31,F,Caucasian,25 - 45,High,Male,9,-1,10,0,2,4,0.1568973627419243,44,1
36,M,Caucasian,Less than 25,Low,Male,2,-1,2,0,0,0,-0.098257377937192,17,0
36,M,Caucasian,Greater than 45,Low,Female,2,-1,1,0,0,0,1.314910682965989,20,0
22,M,African-American,Less than 25,Low,Male,0,-1,3,0,0,0,0.6731736086081901,24,0
31,M,Caucasian,25 - 45,Low,Female,2,-25,1,0,0,0,5.776096361940724,18,0
23,F,Caucasian,Less than 25,Low,Male,1,-3,4,0,0,0,-1.2318555045628097,185,1
32,F,African-American,25 - 45,High,Male,0,0,8,0,0,0,-0.468026329567111,35,1
20,F,Caucasian,Less than 25,High,Male,0,-1,8,0,0,0,-3.666981299526822,1630,1
66,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,0,2.935671790388956,9,0
51,F,African-American,Greater than 45,Medium,Female,1,-1,3,0,1,0,1.3857451309543325,26,1
55,M,African-American,25 - 45,Low,Female,0,-1,3,0,0,0,2.102399540023278,17,0
23,M,Caucasian,25 - 45,Low,Female,2,-22,3,0,0,0,3.8693708444131545,41,0
51,M,African-American,Greater than 45,Low,Female,5,0,3,0,0,0,1.5046570753067563,22,0
49,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,0.774833168949596,26,1
27,F,Caucasian,25 - 45,High,Male,9,-1,10,0,2,1,-0.4911379441326216,60,1
36,M,African-American,Greater than 45,Low,Female,0,-1,3,0,0,0,2.129599861316674,14,0
31,F,Caucasian,25 - 45,High,Male,9,-1,9,0,2,4,-0.0236579822755782,1558,1
28,F,African-American,25 - 45,Low,Female,0,-1,3,0,0,0,0.5551694318904744,9,0
56,F,Caucasian,Greater than 45,Low,Male,3,0,3,0,1,0,2.241651500205445,33,0
22,F,African-American,Less than 25,Medium,Female,4,0,5,0,0,0,-2.123143743829857,42,1
55,M,Caucasian,25 - 45,Low,Male,1,-11,3,0,0,0,1399.3614681852537,29,0
21,F,Caucasian,Less than 25,High,Male,1,-1,8,0,0,1,19.18425894852819,61,0
28,F,Caucasian,25 - 45,Low,Female,1,-3,1,0,0,0,1.8045252473074087,25,0
21,F,African-American,25 - 45,Medium,Female,1,0,5,0,0,0,-3.8208581496714658,167,0
34,F,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,1112.242717146695,178,1
21,F,African-American,Less than 25,High,Male,0,-1,8,0,0,0,-0.8813316420171413,14,0
29,F,African-American,25 - 45,Low,Male,10,-1,3,0,0,0,3.144738625563979,29,0
33,F,Caucasian,25 - 45,High,Male,13,-1,9,0,0,0,-1.2141888280847952,37,0
29,F,African-American,25 - 45,High,Male,18,-1,9,0,1,1,-0.7699700991695131,43,1
26,M,African-American,25 - 45,High,Male,0,-1,9,0,0,0,-1.2371840425486724,30,0
38,M,African-American,25 - 45,Low,Female,0,-1,3,0,0,0,1.3972522680191533,8,0
28,F,African-American,25 - 45,Low,Female,0,0,4,0,0,0,-0.8091796435801537,18,0
30,M,Caucasian,25 - 45,High,Male,1,0,6,1,0,0,1133.9035487137187,46,1
23,M,African-American,25 - 45,Medium,Female,0,0,6,0,0,0,-0.3106832069222611,34,0
20,F,Caucasian,Less than 25,High,Male,0,-1,8,0,0,0,-2.221454861247622,1734,1
51,F,Caucasian,25 - 45,High,Male,3,-1,9,0,1,1,-0.7207746513029951,57,1
34,F,Caucasian,25 - 45,Low,Male,1,-3,3,0,0,0,2.476641931348585,26,1
27,F,Caucasian,25 - 45,High,Male,22,-1,9,0,2,0,-1.0797177127787023,27,1
53,M,African-American,Greater than 45,Low,Female,9,-1,3,0,0,0,1.5416301040804077,13,0
31,F,African-American,Less than 25,Medium,Male,1,0,5,0,0,0,741.4152153767265,58,0
51,M,African-American,25 - 45,Low,Female,1,0,3,0,0,0,2.451681665344392,8,0
29,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-1.7373717522622207,591,1
52,M,African-American,Greater than 45,Low,Male,0,-3,1,0,0,0,2.739504537003317,22,0
32,F,Caucasian,25 - 45,High,Male,15,-1,10,2,0,0,0.8559033892084777,1496,1
37,F,African-American,25 - 45,Low,Female,1,0,3,0,0,0,1.0500269869500816,20,0
33,M,African-American,25 - 45,High,Male,0,-1,8,0,0,0,-1.234205561351567,16,0
21,F,Caucasian,25 - 45,High,Male,10,0,9,0,0,3,-2.220969112051568,44,0
33,M,Caucasian,25 - 45,Low,Male,2,0,4,0,0,0,1.1515016515160137,31,1
35,M,African-American,25 - 45,Medium,Male,1,0,5,0,0,0,-1.39614247186706,51,0
37,F,Caucasian,25 - 45,Low,Male,1,-3,1,0,0,0,1241.9929478019333,24,0
49,M,African-American,Greater than 45,Low,Male,4,0,3,0,0,0,1242.5711152225283,5066,0
22,F,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,0.9932936284668664,22,0
51,F,Caucasian,25 - 45,High,Male,3,-1,9,0,0,0,-1.9360170344781789,1022,1
34,F,Caucasian,25 - 45,Low,Male,1,0,3,0,0,0,-0.1223901821662682,21,1
22,F,Caucasian,Less than 25,Medium,Male,1,-1,5,0,0,0,-0.031253939785063,180,1
22,F,Caucasian,Less than 25,High,Male,0,-1,8,0,0,0,0.5466725648224448,43,0
31,F,Caucasian,25 - 45,High,Male,14,-1,9,0,0,1,-0.0319236147557442,30,1
58,F,Caucasian,Greater than 45,Low,Male,3,-23,3,0,0,0,1318.0224495927955,35,1
28,M,African-American,25 - 45,Low,Female,3,0,3,0,0,0,0.8377591319625939,38,1
34,M,Caucasian,25 - 45,Low,Female,2,0,1,0,0,0,-0.5296844844555981,32,0
60,F,African-American,Greater than 45,Low,Female,4,0,2,0,0,0,1421.0636487715526,4,0
39,F,Caucasian,25 - 45,Low,Male,2,-1,1,0,0,0,0.2660319878556804,16,1
34,F,Caucasian,25 - 45,High,Male,15,-1,10,0,0,0,0.9046755082843204,540,1
23,F,Caucasian,Less than 25,Low,Male,1,-1,3,0,0,0,1.3111243697477477,192,1
26,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-3.1342451263063715,7,1
28,M,African-American,25 - 45,Low,Female,19,-1,2,0,0,0,2.6191300866370866,22,0
22,M,Caucasian,Less than 25,Medium,Female,0,-1,6,0,0,0,1.3315332641464026,36,0
30,M,Caucasian,Less than 25,High,Male,1,-1,9,0,1,1,0.0418818096863102,46,1
34,M,African-American,25 - 45,Low,Female,0,0,3,0,0,0,0.2574513263285221,15,0
26,F,African-American,25 - 45,Medium,Female,0,-1,10,0,0,0,0.3183908637474543,21,0
35,F,Caucasian,25 - 45,High,Male,18,-1,9,0,1,0,-0.456831226458948,2037,1
32,F,Caucasian,25 - 45,High,Male,7,-1,10,0,0,0,-1.4949940669497173,523,0
37,F,Caucasian,Greater than 45,Low,Male,3,-3,2,0,0,0,0.930644949555624,23,1
38,M,African-American,25 - 45,Low,Female,0,-3,4,0,0,0,1.244309724392039,-5,0
30,F,Caucasian,25 - 45,High,Male,22,-1,10,0,2,1,0.1749900227497742,1770,1
34,F,Caucasian,25 - 45,Low,Female,1,0,3,0,0,0,1.311781787821762,32,0
28,F,Caucasian,25 - 45,High,Male,16,-1,8,0,0,4,2.3712051536740724,39,1
28,M,African-American,25 - 45,Low,Female,0,0,3,0,0,0,1.0970328195714378,13,0
21,F,Caucasian,Less than 25,High,Male,1,-1,9,0,0,0,-1.454109177918381,38,1
45,F,Caucasian,Greater than 45,Low,Male,3,-27,3,0,0,0,1339.0700495886351,887,0
54,M,African-American,Greater than 45,Medium,Male,16,-1,5,0,0,0,1.7812120087062049,41,0
51,F,African-American,25 - 45,Low,Male,8,-1,7,0,1,1,0.7391033068754316,60,1
36,F,Caucasian,25 - 45,Low,Male,1,0,3,1,0,0,0.4397612497201125,26,1
36,F,Caucasian,Greater than 45,Low,Male,1,0,3,0,0,0,1209.2716636266075,33,1
27,F,African-American,25 - 45,Medium,Male,1,-1,9,0,0,0,0.6971079540674938,45,1
57,F,Caucasian,Greater than 45,Low,Female,2,-26,1,0,0,0,19.89291532860478,57,0
23,F,African-American,Less than 25,High,Female,0,-1,8,0,0,0,-0.1730624818485924,34,0
30,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-3.2152909093509336,464,1
37,F,Caucasian,Greater than 45,High,Male,7,-1,10,0,0,0,0.8584016689336713,64,0
34,F,Caucasian,25 - 45,Low,Male,12,-3,3,0,0,3,0.373870215346279,11,1
38,M,African-American,25 - 45,Low,Female,0,0,4,0,0,0,0.5080013878994154,3,0
35,F,African-American,Less than 25,Medium,Male,1,-1,5,0,0,0,-0.946526181747754,38,1
27,F,African-American,25 - 45,High,Male,14,-1,9,0,1,3,0.0081033170352518,21,1
30,F,African-American,25 - 45,Medium,Female,3,-1,5,0,0,0,1.7157173813451545,21,1
34,F,Caucasian,25 - 45,High,Male,6,-1,9,0,0,0,2.021307537289237,28,0
50,F,Caucasian,25 - 45,High,Male,15,-1,9,0,2,1,0.7162471939365171,10340,1
60,F,African-American,Greater than 45,Low,Female,3,0,3,0,0,0,0.8805274563226327,39,0
29,F,Caucasian,25 - 45,High,Male,15,-1,10,0,0,0,-3.3130590985753514,591,1
28,M,Caucasian,Less than 25,Low,Male,0,-1,3,0,0,0,0.9169616411170288,14,0
29,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,2.530147586487265,39,0
23,F,Caucasian,25 - 45,Medium,Male,1,-13,5,0,0,0,-13.6954899467941,725,1
57,F,Caucasian,Greater than 45,High,Male,7,-1,9,0,1,0,-1.7475297372718577,17,1
26,M,African-American,Less than 25,Low,Female,0,-1,4,0,0,0,0.6068176545301736,18,0
53,M,African-American,25 - 45,Medium,Male,4,-1,5,0,0,0,-2.1628227005801817,27,0
53,F,Caucasian,Greater than 45,Low,Male,1,-3,4,0,0,0,1.947622324881968,32,1
26,F,Caucasian,25 - 45,High,Male,14,-1,9,0,0,1,-0.6898885990721626,44,1
38,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,0,2.1697229763495454,26,0
55,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,0.4808677754361953,220,1
28,F,Caucasian,25 - 45,High,Male,7,23,10,0,0,0,-0.304273713606614,640,1
34,F,African-American,Greater than 45,Low,Female,1,0,2,0,0,0,1400.906882718346,24,0
28,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-1.0801356640208233,1360,1
29,F,Caucasian,25 - 45,High,Male,21,-1,9,1,0,3,0.4899546072298698,60,1
29,F,Caucasian,Less than 25,High,Male,12,-1,9,0,0,0,-0.6877669859916391,41,1
51,F,Caucasian,Greater than 45,Low,Male,5,0,3,0,0,0,0.9950958730229243,30,1
52,F,African-American,25 - 45,Medium,Male,3,0,6,0,1,0,1.0776692372258316,34,1
26,F,African-American,25 - 45,Medium,Male,6,0,5,0,0,0,-0.1912293384124539,29,1
56,F,African-American,25 - 45,Low,Female,16,0,2,0,0,0,1.5863163073079949,25,0
51,F,Caucasian,Greater than 45,Low,Male,5,0,3,0,0,0,1.2702990676982635,35,1
56,M,African-American,Greater than 45,Low,Female,0,-1,3,0,0,0,3.015877314454245,21,0
38,F,Caucasian,25 - 45,Low,Male,5,-1,1,0,0,0,0.8237182165450931,23,0
34,F,African-American,25 - 45,Medium,Female,0,0,5,0,0,0,-0.5549552868712821,30,1
31,F,Caucasian,25 - 45,High,Male,15,0,9,0,2,0,-0.1734930941543992,35,1
51,F,Caucasian,Greater than 45,High,Male,11,-1,9,1,1,1,-1.0751736161795165,42,1
51,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,1.6257768607097296,29,0
36,F,Caucasian,25 - 45,Low,Male,1,-1,4,0,0,0,-0.3548130040499961,30,0
51,F,Caucasian,25 - 45,Low,Male,1,0,1,0,0,0,1.2889611905278926,31,1
52,F,African-American,Greater than 45,Medium,Male,5,0,5,0,0,0,1.9854413986048565,34,1
57,F,African-American,Greater than 45,Low,Female,3,0,1,0,0,0,1.1235453592116762,46,0
50,F,Caucasian,25 - 45,Medium,Male,4,0,3,0,1,0,0.2650670922763547,49,1
49,F,Caucasian,25 - 45,High,Male,21,0,9,0,0,0,-1.6183416890347335,565,1
63,F,Caucasian,Greater than 45,Low,Female,0,-3,1,0,0,0,1.0521571428450815,10,0
26,F,Caucasian,25 - 45,High,Male,11,-1,8,0,0,1,1.51129113232725,75,1
28,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,0.2104252087771734,1073,1
23,F,African-American,Less than 25,Low,Female,1,-2,4,0,0,0,-0.1081968574928864,31,1
32,F,Caucasian,25 - 45,High,Male,16,-1,9,0,0,0,-3.743436698212485,524,1
