age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,3,0,40,United-States,<=50K
39,Private,HS-grad,Divorced,Other-service,Unmarried,White,Male,-1,0,18,United-States,<=50K
24,Private,Some-college,Never-married,Handlers-cleaners,Unmarried,White,Male,4,0,40,United-States,<=50K
52,Private,Assoc-voc,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States,<=50K
25,Private,Some-college,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,6,0,40,Mexico,<=50K
31,Private,12th,Never-married,Exec-managerial,Own-child,White,Male,2,0,40,United-States,<=50K
55,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Male,2,0,20,United-States,<=50K
59,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,2067,53,United-States,<=50K
22,Private,9th,Never-married,Other-service,Own-child,White,Female,2,2038,35,Philippines,<=50K
51,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,4,0,44,United-States,<=50K
39,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,4,0,70,United-States,<=50K
61,State-gov,Assoc-voc,Widowed,Other-service,Unmarried,White,Female,3,0,20,United-States,<=50K
35,Private,5th-6th,Never-married,Farming-fishing,Own-child,White,Female,1,0,11,Cuba,<=50K
23,Private,Assoc-voc,Never-married,Craft-repair,Other-relative,Black,Male,6,0,40,United-States,<=50K
47,State-gov,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,14866,0,50,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,15030,0,40,United-States,>50K
60,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,88,United-States,<=50K
43,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,45,United-States,>50K
28,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,50,Ireland,>50K
52,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,2,0,50,United-States,<=50K
51,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,6,0,40,United-States,>50K
54,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,Mexico,<=50K
35,State-gov,Prof-school,Married-spouse-absent,Sales,Own-child,White,Female,3,0,22,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3459,0,78,United-States,>50K
56,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,45,Mexico,>50K
57,Self-emp-not-inc,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,36,United-States,<=50K
44,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,2,1743,59,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,45,United-States,<=50K
68,Private,11th,Never-married,Sales,Not-in-family,White,Male,3473,0,21,United-States,<=50K
60,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,1st-4th,Never-married,Handlers-cleaners,Other-relative,White,Male,5,0,40,Mexico,<=50K
40,State-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,5,0,70,United-States,>50K
32,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,3484,0,40,United-States,<=50K
28,Private,7th-8th,Never-married,Handlers-cleaners,Other-relative,White,Male,2,0,40,United-States,<=50K
22,Private,9th,Never-married,Machine-op-inspct,Own-child,Black,Female,4,0,34,Outlying-US(Guam-USVI-etc),<=50K
25,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,2,1179,40,United-States,<=50K
29,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,<=50K
32,Self-emp-inc,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,8,0,40,United-States,>50K
39,Private,11th,Never-married,Sales,Not-in-family,White,Male,5,0,56,United-States,<=50K
31,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,23,United-States,<=50K
53,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,0,46,United-States,<=50K
45,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,Mexico,>50K
59,Federal-gov,Masters,Separated,Exec-managerial,Unmarried,White,Female,3,0,50,United-States,<=50K
67,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,-1,0,20,United-States,<=50K
41,Private,HS-grad,Divorced,Protective-serv,Unmarried,Black,Female,3,0,67,United-States,<=50K
40,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,4,0,48,United-States,<=50K
28,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,2,0,45,United-States,<=50K
42,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,3,0,40,United-States,<=50K
51,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,4,0,36,United-States,<=50K
27,Private,11th,Never-married,Other-service,Own-child,White,Male,3,0,25,United-States,<=50K
16,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,4,0,34,United-States,<=50K
44,Private,7th-8th,Never-married,Sales,Unmarried,White,Female,2,0,35,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,50,United-States,<=50K
30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,3,0,26,United-States,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,8,0,20,United-States,<=50K
60,Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,3,0,40,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Hungary,>50K
57,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
22,Local-gov,7th-8th,Separated,Other-service,Other-relative,Black,Male,3,0,25,United-States,<=50K
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Male,4,0,71,United-States,<=50K
58,Private,Some-college,Widowed,Craft-repair,Not-in-family,White,Male,7,0,40,United-States,<=50K
25,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,6,0,40,United-States,<=50K
19,Without-pay,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,<=50K
57,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,55,Peru,<=50K
32,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3,0,56,United-States,>50K
28,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,4,0,22,United-States,<=50K
50,Private,7th-8th,Widowed,Machine-op-inspct,Other-relative,White,Male,5043,0,42,United-States,<=50K
72,Local-gov,7th-8th,Divorced,Craft-repair,Unmarried,White,Female,7521,0,40,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,7521,0,57,United-States,>50K
34,Self-emp-not-inc,1st-4th,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1832,40,United-States,<=50K
17,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,1,0,26,United-States,<=50K
87,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,26,Peru,<=50K
46,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,40,United-States,<=50K
50,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,5,0,59,United-States,<=50K
57,Private,7th-8th,Married-AF-spouse,Other-service,Unmarried,Black,Female,0,0,56,Peru,<=50K
25,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,4,0,33,United-States,<=50K
23,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,7,0,40,United-States,<=50K
43,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,4,0,81,United-States,<=50K
32,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,3,0,20,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,2,0,20,United-States,<=50K
40,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,4,0,70,United-States,>50K
62,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,>50K
70,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,4,0,50,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,45,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,50,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,14981,0,59,United-States,>50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,4,0,22,United-States,<=50K
48,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,4,0,34,United-States,<=50K
23,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,43,United-States,<=50K
66,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,50,Iran,<=50K
57,Private,11th,Divorced,Farming-fishing,Unmarried,White,Male,3,0,70,United-States,<=50K
34,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,2,0,40,United-States,<=50K
22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,3,1938,40,United-States,<=50K
31,Local-gov,Assoc-acdm,Separated,Prof-specialty,Own-child,White,Female,1,2069,18,United-States,<=50K
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,-4,0,53,United-States,>50K
40,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,4,0,40,Mexico,<=50K
25,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,4,0,40,United-States,<=50K
22,Private,11th,Never-married,Protective-serv,Own-child,White,Male,5,0,40,United-States,<=50K
26,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,2,0,18,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
61,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,3695,0,18,United-States,<=50K
66,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,29,United-States,<=50K
14,Private,11th,Never-married,Sales,Own-child,White,Female,12,1461,40,United-States,<=50K
28,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,40,United-States,<=50K
51,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,6,-1,40,United-States,<=50K
33,Private,HS-grad,Separated,Adm-clerical,Other-relative,Black,Female,2,0,26,United-States,<=50K
30,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
28,State-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,-1,0,40,United-States,<=50K
37,Private,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Female,2,1902,59,United-States,<=50K
47,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Black,Female,2,0,40,United-States,<=50K
53,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,66,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,2436,40,United-States,>50K
22,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,3525,0,37,United-States,<=50K
28,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,4,0,45,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,50,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,<=50K
31,Private,7th-8th,Never-married,Handlers-cleaners,Husband,White,Male,2,0,40,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,United-States,<=50K
17,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,2,0,33,Mexico,<=50K
60,Private,7th-8th,Widowed,Machine-op-inspct,Unmarried,White,Female,1,0,35,United-States,<=50K
30,Private,Some-college,Never-married,Prof-specialty,Unmarried,White,Female,4,0,40,Philippines,<=50K
32,Federal-gov,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,3593,0,40,United-States,<=50K
27,Private,Some-college,Never-married,Prof-specialty,Unmarried,White,Female,5,-3,22,United-States,<=50K
56,Private,Masters,Separated,Prof-specialty,Other-relative,White,Female,-7,0,47,United-States,<=50K
56,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,5,2063,45,United-States,<=50K
53,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,7,0,45,United-States,<=50K
52,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,2,0,12,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,-1,0,19,United-States,>50K
60,Private,Some-college,Widowed,Sales,Unmarried,White,Female,2,0,20,United-States,<=50K
35,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,4,0,36,United-States,<=50K
61,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,14861,0,56,United-States,<=50K
61,Private,Prof-school,Widowed,Prof-specialty,Other-relative,White,Female,1,0,31,France,<=50K
61,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3451,0,31,United-States,<=50K
27,Private,9th,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
39,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,2,0,40,United-States,<=50K
33,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3496,0,40,United-States,<=50K
23,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,-1,0,40,United-States,<=50K
27,Private,Some-college,Never-married,Other-service,Own-child,White,Female,5,0,34,United-States,<=50K
24,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,-3,0,40,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,4,0,49,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-1,0,36,United-States,>50K
43,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,4,0,50,Cuba,<=50K
39,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,1,0,50,United-States,<=50K
37,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Own-child,White,Male,4,0,40,United-States,<=50K
65,Private,7th-8th,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,41,France,<=50K
62,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,0,40,United-States,>50K
31,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,0,40,United-States,>50K
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2,43,France,<=50K
26,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,5,0,40,United-States,<=50K
53,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,57,United-States,>50K
27,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,2,0,36,United-States,<=50K
27,Self-emp-not-inc,Bachelors,Never-married,Sales,Own-child,White,Male,7526,0,72,United-States,<=50K
48,State-gov,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,3,0,45,United-States,<=50K
43,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,2,0,40,United-States,<=50K
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,54,United-States,>50K
31,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,0,40,United-States,>50K
29,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,4,0,73,United-States,<=50K
41,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,4,0,40,United-States,<=50K
30,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,1,0,20,United-States,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,3,0,14,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,>50K
61,State-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,4,0,50,United-States,<=50K
31,Private,Some-college,Married-spouse-absent,Craft-repair,Unmarried,White,Female,5,0,40,United-States,<=50K
28,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Black,Female,3,0,40,United-States,<=50K
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,94,United-States,>50K
47,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,1,0,28,Ireland,<=50K
40,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,3,0,36,United-States,<=50K
31,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
32,Self-emp-not-inc,Masters,Never-married,Sales,Not-in-family,White,Male,3257,0,40,United-States,<=50K
49,Local-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,Black,Female,3,0,50,Haiti,>50K
64,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Female,4,0,36,United-States,<=50K
22,Private,10th,Never-married,Exec-managerial,Own-child,White,Female,4,0,9,United-States,<=50K
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,0,29,United-States,<=50K
51,Local-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,0,40,United-States,<=50K
20,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,26,0,40,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,70,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,Philippines,<=50K
31,Private,Some-college,Never-married,Sales,Other-relative,White,Male,-2,0,27,Columbia,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,2,0,41,United-States,<=50K
65,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,3,0,40,United-States,<=50K
62,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,2,1565,30,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,1,0,73,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3,0,40,Canada,<=50K
51,Private,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,3,0,40,United-States,<=50K
54,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,8,0,40,United-States,<=50K
18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,2,0,20,Peru,<=50K
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,55,United-States,<=50K
57,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,59,United-States,>50K
59,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,70,United-States,<=50K
57,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1776,40,United-States,<=50K
31,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Female,1,0,40,United-States,<=50K
25,Private,Bachelors,Never-married,Machine-op-inspct,Other-relative,White,Female,2,0,34,United-States,<=50K
29,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,3,0,35,United-States,<=50K
61,Private,Some-college,Never-married,Handlers-cleaners,Unmarried,Black,Male,2,0,25,United-States,<=50K
32,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Female,3,0,40,United-States,<=50K
52,Local-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,1,0,29,United-States,<=50K
45,Private,HS-grad,Divorced,Other-service,Other-relative,White,Male,4,0,39,Mexico,<=50K
23,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,2,0,35,United-States,<=50K
