age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,66,United-States,>50K
53,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,78,United-States,>50K
63,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,1,1801,84,United-States,<=50K
52,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,26,United-States,<=50K
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,61,United-States,>50K
28,Federal-gov,Assoc-voc,Never-married,Protective-serv,Unmarried,Black,Male,5,0,40,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,40,United-States,<=50K
26,Private,Bachelors,Never-married,Sales,Own-child,Black,Male,4,0,72,United-States,<=50K
61,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,65,United-States,>50K
57,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,4,1276,40,United-States,<=50K
43,Private,Assoc-acdm,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
52,Private,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male,4,0,73,United-States,<=50K
54,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,70,United-States,>50K
52,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,5,0,46,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,78,United-States,<=50K
26,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,5,0,40,United-States,<=50K
49,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,2,0,40,Cuba,<=50K
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,-1,0,70,United-States,>50K
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,3,0,40,United-States,<=50K
71,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2,1793,35,United-States,<=50K
33,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,45,United-States,>50K
41,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,0,50,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2,0,35,United-States,<=50K
46,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Black,Female,2,1840,40,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,4,0,40,United-States,<=50K
38,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,Jamaica,>50K
31,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,4,0,17,United-States,<=50K
54,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,7535,0,36,United-States,<=50K
25,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,3,0,40,Outlying-US(Guam-USVI-etc),<=50K
50,Private,Assoc-voc,Divorced,Handlers-cleaners,Not-in-family,Black,Male,2,0,45,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,64,United-States,>50K
25,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,White,Female,1,0,40,El-Salvador,<=50K
54,Private,11th,Never-married,Prof-specialty,Unmarried,Black,Male,5,0,40,Outlying-US(Guam-USVI-etc),<=50K
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1856,70,United-States,>50K
79,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,6,0,40,United-States,<=50K
23,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,1,0,36,Mexico,<=50K
51,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,40,United-States,>50K
42,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2,1735,40,United-States,<=50K
29,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Female,3,0,20,United-States,<=50K
31,State-gov,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Male,7,0,70,United-States,<=50K
44,State-gov,Prof-school,Never-married,Prof-specialty,Husband,White,Male,6,0,40,United-States,>50K
64,Self-emp-inc,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,26,United-States,<=50K
63,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,53,0,56,United-States,>50K
32,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Male,14940,0,40,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,7609,0,45,United-States,>50K
28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,7482,0,40,United-States,>50K
70,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,3,0,40,United-States,<=50K
31,Local-gov,Some-college,Never-married,Protective-serv,Other-relative,Black,Male,3,0,40,United-States,<=50K
57,Private,Assoc-voc,Divorced,Handlers-cleaners,Unmarried,White,Female,6,0,63,United-States,<=50K
29,Self-emp-not-inc,Some-college,Widowed,Prof-specialty,Wife,White,Female,4,0,60,United-States,<=50K
21,Federal-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,8,0,40,United-States,<=50K
52,Local-gov,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,59,United-States,>50K
19,Private,12th,Never-married,Other-service,Own-child,White,Female,1,0,28,United-States,<=50K
24,Self-emp-not-inc,Bachelors,Never-married,Other-service,Not-in-family,White,Female,1,0,31,United-States,<=50K
28,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,2,0,61,United-States,<=50K
40,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,Black,Male,2,0,73,United-States,<=50K
19,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,3,0,69,United-States,<=50K
61,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,73,United-States,>50K
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,14797,0,39,United-States,>50K
20,Private,7th-8th,Divorced,Handlers-cleaners,Other-relative,Black,Male,4,0,40,United-States,<=50K
24,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,27,South,>50K
39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,Ireland,>50K
45,Private,Assoc-voc,Divorced,Adm-clerical,Other-relative,Black,Male,3,0,40,United-States,<=50K
24,Private,12th,Never-married,Handlers-cleaners,Unmarried,Black,Male,6,0,36,Mexico,<=50K
24,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,40,United-States,>50K
53,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,>50K
46,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,5,1839,50,United-States,>50K
32,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,4,0,40,United-States,<=50K
56,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1911,36,United-States,>50K
23,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,79,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,70,United-States,>50K
23,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7533,0,45,United-States,>50K
71,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
57,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,3823,0,40,United-States,>50K
23,State-gov,Some-college,Never-married,Exec-managerial,Own-child,White,Female,2,0,35,United-States,<=50K
53,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,>50K
17,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Female,1,0,10,United-States,<=50K
19,Private,HS-grad,Never-married,Protective-serv,Own-child,Black,Male,3,0,59,United-States,<=50K
59,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,2,0,36,United-States,<=50K
30,Local-gov,HS-grad,Married-AF-spouse,Protective-serv,Not-in-family,White,Male,2,0,68,United-States,>50K
53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,1931,85,United-States,>50K
36,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,70,United-States,>50K
29,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,4,0,88,United-States,>50K
53,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Tech-support,Unmarried,Black,Male,9,1896,40,United-States,<=50K
38,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
60,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,2,0,24,United-States,<=50K
52,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,1,59,United-States,>50K
57,Private,HS-grad,Divorced,Sales,Husband,Black,Male,-1,0,20,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,2,0,50,United-States,>50K
46,Self-emp-inc,Bachelors,Divorced,Tech-support,Not-in-family,White,Male,4,0,40,United-States,>50K
26,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,7,0,40,Dominican-Republic,<=50K
51,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,40,United-States,>50K
50,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,91,United-States,>50K
29,Private,Some-college,Separated,Machine-op-inspct,Unmarried,White,Female,5,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,36,United-States,>50K
69,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,7486,0,50,United-States,>50K
46,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,59,England,>50K
56,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,14880,0,54,England,>50K
57,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,3,0,12,United-States,<=50K
30,Private,Some-college,Never-married,Craft-repair,Other-relative,Black,Male,2,0,40,United-States,<=50K
66,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,5,0,40,United-States,<=50K
37,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,1867,36,United-States,<=50K
47,Local-gov,7th-8th,Separated,Protective-serv,Unmarried,Black,Male,6,0,40,United-States,<=50K
30,Private,HS-grad,Separated,Sales,Unmarried,Black,Male,4,0,40,Peru,<=50K
41,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,2,0,40,United-States,<=50K
46,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,2,0,40,United-States,<=50K
31,Private,HS-grad,Never-married,Craft-repair,Other-relative,Black,Male,4,1841,35,United-States,<=50K
60,Private,7th-8th,Never-married,Tech-support,Unmarried,Black,Male,4,0,40,United-States,<=50K
29,Private,7th-8th,Divorced,Craft-repair,Not-in-family,Black,Male,2,0,40,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,48,United-States,>50K
30,State-gov,7th-8th,Never-married,Other-service,Other-relative,Black,Male,2,0,40,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,4,0,40,United-States,>50K
18,Private,7th-8th,Never-married,Handlers-cleaners,Other-relative,Black,Male,3,0,40,United-States,<=50K
44,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,14911,0,70,Greece,>50K
68,Private,Some-college,Separated,Exec-managerial,Unmarried,Black,Male,2,0,37,United-States,<=50K
69,Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,5,2078,40,United-States,<=50K
46,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
24,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,91,India,>50K
19,Private,HS-grad,Never-married,Farming-fishing,Own-child,Black,Male,1,0,20,United-States,<=50K
50,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,2,0,40,United-States,<=50K
40,Private,7th-8th,Separated,Handlers-cleaners,Unmarried,Black,Male,4,0,40,United-States,<=50K
34,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,4,0,68,England,>50K
50,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,70,United-States,>50K
29,Private,11th,Never-married,Exec-managerial,Own-child,Black,Male,2,0,20,Haiti,<=50K
54,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,-3,0,45,England,>50K
23,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,>50K
17,Private,11th,Never-married,Craft-repair,Own-child,Black,Male,5,0,70,United-States,<=50K
29,Self-emp-not-inc,Bachelors,Married-spouse-absent,Sales,Other-relative,White,Female,-1,0,24,Guatemala,<=50K
55,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,28,United-States,<=50K
30,Private,9th,Never-married,Sales,Own-child,White,Female,0,0,41,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,65,United-States,>50K
42,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,59,United-States,>50K
23,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,8,0,40,United-States,<=50K
25,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,2,0,19,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7512,0,40,United-States,>50K
61,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,>50K
50,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,9,0,40,United-States,>50K
25,Private,Masters,Separated,Prof-specialty,Unmarried,White,Female,4,0,40,South,<=50K
22,State-gov,HS-grad,Never-married,Protective-serv,Own-child,Black,Male,5,0,77,United-States,<=50K
53,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
18,Private,7th-8th,Never-married,Tech-support,Own-child,White,Female,4,0,11,United-States,<=50K
58,Private,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,3249,0,20,United-States,<=50K
24,Private,7th-8th,Never-married,Sales,Not-in-family,Black,Male,3,0,56,United-States,<=50K
32,Private,HS-grad,Married-spouse-absent,Protective-serv,Unmarried,White,Male,10,0,40,United-States,>50K
38,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Black,Male,4,0,40,United-States,<=50K
58,Private,HS-grad,Divorced,Exec-managerial,Other-relative,Black,Male,1,0,40,United-States,<=50K
31,State-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,59,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,18,United-States,>50K
31,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,6,0,50,United-States,<=50K
29,Federal-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,4,0,40,United-States,<=50K
31,Private,Assoc-acdm,Never-married,Prof-specialty,Unmarried,White,Female,2,0,60,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,0,18,United-States,<=50K
51,Private,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,20,United-States,<=50K
57,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-1,0,35,United-States,<=50K
19,Private,11th,Never-married,Sales,Own-child,Black,Male,5,1871,35,United-States,<=50K
34,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,4,0,40,United-States,<=50K
42,Private,9th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,6,0,40,United-States,<=50K
50,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,2,0,27,United-States,<=50K
20,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,45,United-States,>50K
23,Private,Assoc-voc,Never-married,Protective-serv,Own-child,Black,Male,2,0,40,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,60,United-States,>50K
55,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,14831,0,50,United-States,>50K
63,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,Male,-21,0,70,United-States,<=50K
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,4,0,45,United-States,>50K
57,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,1881,40,United-States,>50K
50,Self-emp-inc,Doctorate,Married-civ-spouse,Craft-repair,Husband,White,Male,15051,0,50,United-States,>50K
60,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,1,0,65,United-States,>50K
57,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,1,0,42,United-States,<=50K
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,3,0,22,United-States,<=50K
42,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,4,0,36,United-States,>50K
20,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3,1,40,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Female,3,0,40,United-States,>50K
58,Self-emp-inc,Doctorate,Married-civ-spouse,Protective-serv,Husband,White,Male,101693,0,50,India,>50K
58,Self-emp-not-inc,11th,Separated,Farming-fishing,Unmarried,Black,Male,5,0,84,United-States,<=50K
53,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,57,United-States,>50K
23,Private,HS-grad,Divorced,Craft-repair,Other-relative,Black,Male,3,0,40,United-States,<=50K
31,Private,11th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,4,0,20,United-States,<=50K
23,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1862,81,United-States,>50K
42,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,2,1780,40,France,<=50K
59,Private,Some-college,Widowed,Prof-specialty,Unmarried,White,Female,4,1308,40,United-States,<=50K
22,Private,Some-college,Never-married,Farming-fishing,Own-child,Black,Male,10,0,40,United-States,<=50K
22,Private,9th,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Male,6,0,40,United-States,<=50K
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,3,0,82,United-States,>50K
19,Private,11th,Never-married,Other-service,Own-child,Black,Male,4,0,33,United-States,<=50K
54,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,55,United-States,>50K
44,Private,Assoc-voc,Divorced,Sales,Not-in-family,Black,Male,5,0,36,United-States,<=50K
20,Local-gov,9th,Never-married,Machine-op-inspct,Own-child,White,Female,5,0,40,Mexico,<=50K
28,Private,9th,Divorced,Transport-moving,Not-in-family,White,Female,2,0,57,United-States,<=50K
66,Private,Some-college,Divorced,Prof-specialty,Not-in-family,Black,Male,7,0,40,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,40,United-States,>50K
31,Private,HS-grad,Never-married,Protective-serv,Other-relative,Black,Male,2,0,40,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,17,United-States,>50K
44,Private,Bachelors,Separated,Craft-repair,Unmarried,White,Female,3,0,40,United-States,<=50K
54,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,59,United-States,>50K
31,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,5,0,40,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,50,United-States,<=50K
34,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,1,0,40,United-States,>50K
49,Private,7th-8th,Never-married,Tech-support,Not-in-family,Black,Male,6,0,45,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,5,0,40,United-States,<=50K
24,Private,Some-college,Separated,Sales,Unmarried,Black,Male,3,0,40,United-States,<=50K
37,Private,HS-grad,Separated,Exec-managerial,Other-relative,White,Female,2,0,40,United-States,<=50K
48,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,2,0,35,United-States,<=50K
24,Local-gov,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,7511,0,40,United-States,>50K
56,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Male,4,0,40,United-States,<=50K
41,Local-gov,HS-grad,Divorced,Sales,Unmarried,White,Female,3,0,40,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4,0,40,United-States,<=50K
30,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,40,United-States,<=50K
38,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,3,0,36,United-States,<=50K
47,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,40,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,-1,0,45,United-States,>50K
47,Local-gov,HS-grad,Never-married,Protective-serv,Unmarried,Black,Male,5,0,40,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,40,United-States,>50K
24,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,3,0,40,United-States,<=50K
53,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,2,1825,61,United-States,>50K
24,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Male,3,0,40,United-States,<=50K
31,Never-worked,12th,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,40,Philippines,<=50K
52,State-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,4,0,40,United-States,<=50K
29,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,>50K
32,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,2,0,36,Cuba,<=50K
51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,3,0,40,Germany,>50K
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3,0,40,United-States,<=50K
31,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
31,Private,1st-4th,Divorced,Farming-fishing,Unmarried,White,Female,0,0,21,Mexico,<=50K
39,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,0,72,United-States,<=50K
30,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,>50K
18,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,9,0,40,United-States,<=50K
66,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3,0,40,United-States,>50K
44,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,38,United-States,>50K
23,Private,HS-grad,Never-married,Adm-clerical,Wife,White,Female,3,0,40,United-States,<=50K
30,Private,HS-grad,Never-married,Sales,Own-child,White,Female,3,0,40,India,<=50K
61,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3421,0,20,United-States,<=50K
27,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,1,0,31,United-States,>50K
51,Self-emp-not-inc,HS-grad,Separated,Other-service,Not-in-family,Black,Male,3,0,40,United-States,<=50K
65,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,78,Cuba,<=50K
55,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,4,0,48,United-States,<=50K
38,Private,HS-grad,Never-married,Craft-repair,Unmarried,Black,Male,3,0,40,United-States,<=50K
20,Private,9th,Never-married,Handlers-cleaners,Own-child,Black,Male,3,0,40,United-States,<=50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,4,0,70,United-States,>50K
